date,open,high,low,close,volume,daily return,cumulative return
2020-02-17,218.55,223.56,211.56,212.59,56087795,-0.03205390884669668,0.5212164579606433
2020-02-24,203.55,213.08,198.561,208.0,106939677,-0.021590855637612316,0.4883720930232551
2020-03-02,208.59,215.15,201.1,204.64,86383810,-0.016153846153846185,0.4643291592128793
2020-03-09,195.62,207.45,183.93,194.0,115554010,-0.05199374511336974,0.38819320214668984
2020-03-16,176.15,189.39,170.0,181.3,109101773,-0.06546391752577319,0.2973166368515199
2020-03-23,175.27,196.32,169.95,188.59,91470904,0.04020959735245455,0.34948121645795993
2020-03-30,187.48,196.79,185.04,187.11,72188987,-0.007847711967760684,0.3388908765652945
2020-04-06,194.74,201.45,192.7,196.37,59601318,0.049489605045160534,0.40515205724507974
2020-04-13,197.4,214.98,195.53,209.5,73791641,0.06686357386566177,0.4991055456171727
2020-04-20,209.87,216.1,202.82,204.36,81283878,-0.024534606205250498,0.4623255813953482
2020-04-27,207.55,207.78,192.86,194.48,95515041,-0.04834605597964392,0.39162790697674343
2020-05-04,194.76,203.02,189.53,201.19,107495774,0.034502262443439013,0.43964221824686867
2020-05-11,202.78,208.05,194.03,203.68,95461275,0.012376360654108076,0.45745974955277213
2020-05-18,212.5,221.157,198.99,199.7,165379729,-0.01954045561665363,0.42898032200357705
2020-05-25,205.94,207.88,196.7,207.39,114767531,0.03850776164246361,0.4840071556350618
2020-06-01,205.9,220.59,203.94,219.55,86075516,0.05863349245383098,0.5710196779964214
2020-06-08,219.6,225.0,213.56,217.64,68523838,-0.00869961284445464,0.5573524150268327
2020-06-15,214.11,226.5,212.75,220.64,77090421,0.013784230839919198,0.5788193202146683
2020-06-22,220.92,231.03,213.5,215.71,78017367,-0.022344089920231958,0.5435420393559922
2020-06-29,215.03,225.025,211.82,223.6,55578145,0.036576885633489375,0.5999999999999992
2020-07-06,233.31,268.0,232.82,261.01,147284396,0.16730769230769238,0.8676923076923069
2020-07-13,261.45,265.66,240.74,247.14,90913422,-0.053139726447262614,0.7684436493738811
2020-07-20,256.45,261.92,241.89,249.0,98840205,0.007526098567613548,0.7817531305903391
2020-07-27,247.11,254.4,245.81,251.02,59703504,0.008112449799196897,0.7962075134168152
2020-08-03,254.02,265.976,247.57,252.1,66158095,0.004302446020237438,0.8039355992844359
2020-08-10,249.34,256.97,246.1,253.97,52094220,0.007417691392304748,0.8173166368515201
2020-08-17,253.0,267.43,250.085,265.8,84243429,0.046580304760404756,0.9019677996422177
2020-08-24,273.24,292.48,271.62,289.0,94225961,0.08728367193378483,1.0679785330948115
2020-08-31,288.62,299.0,267.39,281.39,72410384,-0.02633217993079584,1.0135241502683359
2020-09-07,270.23,277.1,266.59,271.61,42539153,-0.03475603255268478,0.9435420393559926
2020-09-14,275.36,283.605,270.55,272.41,45428025,0.0029453996539154925,0.949266547406082
2020-09-21,269.1,277.83,264.56,271.09,47165851,-0.004845637091149602,0.9398211091234339
2020-09-28,275.53,295.59,274.199,288.17,68993115,0.06300490611973908,1.062039355992844
2020-10-05,289.06,302.61,284.88,299.74,77401401,0.04014991151056657,1.1448300536672624
2020-10-12,303.95,310.01,292.61,307.31,62978329,0.02525522119169943,1.1989982110912338
2020-10-19,309.89,314.0,303.41,309.92,48551880,0.008493052617877694,1.2176744186046506
2020-10-26,309.92,319.32,300.19,304.69,62322016,-0.01687532266391334,1.1802504472271909
2020-11-02,310.95,311.44,279.6,299.95,174592495,-0.015556795431422077,1.146332737030411
2020-11-09,303.77,304.0,257.17,260.84,186925202,-0.1303883980663444,0.8664758497316634
2020-11-16,260.42,272.37,252.55,270.74,124155847,0.03795430148750212,0.9373166368515207
2020-11-23,274.75,280.61,266.411,276.48,70819600,0.021201152397133827,0.9783899821109125
2020-11-30,268.97,271.3,260.11,267.25,90073010,-0.03338396990740744,0.9123434704830056
2020-12-07,265.7,268.4,261.2,264.54,47962553,-0.010140318054256192,0.8929516994633278
2020-12-14,260.32,264.9,252.3,260.0,81171343,-0.017161865880396254,0.86046511627907
2020-12-21,255.17,260.46,211.23,222.0,175633994,-0.1461538461538462,0.5885509838998213
2020-12-28,216.88,243.39,215.32,232.73,211470276,0.04833333333333334,0.6653309481216461
2021-01-04,226.5,240.76,220.09,236.19,182095883,0.014867013277188201,0.6900894454382829
2021-01-11,229.9,246.99,225.14,243.46,134287888,0.030780303992548497,0.742110912343471
2021-01-18,250.0,269.0,246.99,258.62,102605387,0.06226895588597725,0.8505903398926662
2021-01-25,263.62,266.0,252.3,253.83,75150415,-0.018521382723687196,0.8163148479427558
2021-02-01,258.8,269.99,254.04,265.67,102797144,0.04664539258558875,0.9010375670840796
2021-02-08,264.98,274.26,261.82,267.85,60999157,0.008205668686716683,0.9166368515205734
2021-02-15,271.0,274.29,262.33,263.59,60145784,-0.015904424117976657,0.8861538461538467
2021-02-22,257.99,259.46,237.65,237.76,78657111,-0.09799309533745582,0.7013237924865838
2021-03-01,241.05,242.79,228.34,233.89,81187105,-0.016276917900403753,0.6736314847942761
2021-03-08,229.02,241.72,226.53,231.87,75876502,-0.008636538543759786,0.6591771019678005
2021-03-15,228.41,241.6,225.53,239.79,81869000,0.034157070772415477,0.7158497316636858
2021-03-22,235.855,241.12,220.42,227.26,87182959,-0.052254055632011354,0.6261896243291598
2021-03-29,225.49,232.38,223.5,224.36,73144966,-0.012760714600017486,0.6054382826475857
2021-04-05,226.53,232.0,221.32,223.31,83076990,-0.004679978605812152,0.5979248658318432
2021-04-12,237.89,245.69,236.65,238.69,116535588,0.0688728673144956,0.707978533094813
2021-04-19,237.44,238.42,226.0701,232.08,58585017,-0.027692823327328253,0.660679785330949
2021-04-26,231.5,239.22,230.51,230.95,47524536,-0.004869010685970454,0.6525939177101974
2021-05-03,231.27,236.1699,222.88,225.31,59658557,-0.024420870318250687,0.6122361359570667
2021-05-10,222.87,225.29,204.39,209.51,135072995,-0.0701256047223825,0.4991771019678002
2021-05-17,210.615,217.63,209.44,211.06,99025228,0.0073982148823446,0.5102683363148486
2021-05-24,210.03,215.46,208.7,213.96,68478761,0.013740168672415454,0.5310196779964229
2021-05-31,223.02,223.13,216.305,219.02,57662523,0.023649280239297132,0.5672271914132387
2021-06-07,218.0,218.4,211.0,211.64,52629259,-0.03369555291754189,0.5144186046511634
2021-06-14,212.25,215.165,208.2256,212.3,59387962,0.0031185031185032575,0.5191413237924873
2021-06-21,210.55,230.25,208.99,228.5,74893248,0.07630711257654266,0.6350626118067988
2021-06-28,229.5,230.89,216.46,217.75,59513129,-0.04704595185995619,0.5581395348837219
2021-07-05,215.32,215.4,198.26,205.94,92991090,-0.05423650975889782,0.4736314847942764
2021-07-12,203.9,216.6,203.02,212.1,73544206,0.029911624745071475,0.5177101967799653
2021-07-19,206.1,216.39,203.24,206.53,69620779,-0.02626119754832623,0.4778533094812176
2021-07-26,198.37,201.14,179.6701,195.19,190174080,-0.05490727739311485,0.39670840787119954
2021-08-02,196.27,203.275,192.0,196.39,82192053,0.0061478559352425854,0.40529516994633363
2021-08-09,194.58,198.45,186.71,188.62,61892295,-0.039564132593309154,0.34969588550984
2021-08-16,185.0,186.26,155.5,157.96,238512386,-0.16254904039868512,0.130304114490162
2021-08-23,159.28,174.1515,152.8,159.47,228201509,0.009559382122056093,0.14110912343470572
2021-08-30,160.17,178.18,158.23,170.3,123756536,0.067912460023829,0.2186046511627917
2021-09-06,174.15,176.84,165.58,168.1,75969695,-0.012918379330593144,0.20286225402504554
2021-09-13,164.49,166.8623,153.67,160.05,118041109,-0.04788816180844724,0.14525939177102054
2021-09-20,154.4,155.14,144.57,145.08,132317420,-0.09353327085285845,0.03813953488372168
2021-09-27,144.92,153.73,143.34,144.2,102427877,-0.0060656189688449436,0.03184257602862317
2021-10-04,141.7,162.78,138.43,161.52,133769207,0.12011095700416097,0.15577817531305982
2021-10-11,169.61,169.8,162.24,168.0,123484177,0.04011887072808307,0.2021466905187841
2021-10-18,166.58,182.09,166.58,177.7,123440210,0.057738095238095255,0.2715563506261187
2021-10-25,177.86,178.28,162.72,164.94,72169434,-0.07180641530669662,0.1802504472271922
2021-11-01,165.84,171.895,158.3,158.73,89027222,-0.037650054565296576,0.13581395348837266
2021-11-08,161.765,169.63,159.48,166.81,77972405,0.050904050904051035,0.19363148479427617
2021-11-15,167.22,169.94,140.0,140.34,130900539,-0.15868353216234032,0.004221824686941655
2021-11-22,139.9,140.7,131.22,133.35,85355852,-0.04980761008978207,-0.04579606440071504
2021-11-29,134.25,134.55,108.7,111.96,185569108,-0.16040494938132732,-0.1988550983899816
2021-12-06,113.64,129.4499,113.43,125.06,142099256,0.11700607359771364,-0.10511627906976673
2021-12-13,123.0,127.65,117.77,122.1,100561142,-0.023668639053254448,-0.12629695885509773
2021-12-20,118.5,122.98,113.695,118.66,84088914,-0.028173628173628118,-0.15091234347048232
2021-12-27,117.8,124.3,110.38,118.79,125731527,0.0010955671666947886,-0.14998211091234281
2022-01-03,119.38,133.88,115.77,129.81,144394986,0.09276875157841569,-0.07112701252236064
2022-01-10,131.99,138.7,126.23,131.57,111480582,0.01355827748247429,-0.058533094812163955
2022-01-17,126.27,136.75,122.5207,123.23,96054357,-0.0633883104051075,-0.11821109123434648
2022-01-24,119.32,122.4599,110.06,115.23,118503057,-0.06491925667451104,-0.17545617173524097
2022-01-31,118.17,128.0,117.5,122.22,79557245,0.06066128612340527,-0.1254382826475845
2022-02-07,116.1,128.34,113.6,122.25,99277884,0.0002454590083456054,-0.1252236135957061
2022-02-14,120.56,129.4,117.2,118.99,82919226,-0.026666666666666727,-0.1485509838998207
2022-02-21,114.0,115.4,100.02,107.94,102838224,-0.09286494663417089,-0.22762075134168114
2022-02-28,105.97,111.25,99.33,100.6,111405198,-0.0680007411524921,-0.2801431127012518
2022-03-07,99.56,103.36,86.68,86.71,141740215,-0.13807157057654074,-0.3795348837209298
2022-03-14,80.7,111.74,73.28,108.3,480038593,0.24899088917079926,-0.22504472271914078
2022-03-21,102.81,124.1112,98.7,112.99,326831893,0.043305632502308455,-0.19148479427549137
2022-03-28,113.86,120.1022,108.71,110.2,173742092,-0.02469245065935033,-0.2114490161001783
2022-04-04,115.7,118.22,102.61,103.53,145762168,-0.06052631578947365,-0.2591771019677991
2022-04-11,101.09,103.92,95.305,95.49,86447863,-0.07765864966676328,-0.316708407871198
2022-04-18,93.77,95.2799,85.4,86.49,114744014,-0.09425070688030157,-0.38110912343470427
2022-04-25,82.7,103.52,81.8,97.09,137843921,0.12255752110070528,-0.305259391771019
2022-05-02,96.41,102.69,88.71,90.05,95659617,-0.07251004222885993,-0.3556350626118062
2022-05-09,86.955,88.64,78.01,87.99,115476228,-0.022876179900055527,-0.3703756708407866
2022-05-16,87.7,94.48,84.73,86.79,107729142,-0.013637913399249801,-0.3789624329159207
2022-05-23,87.06,95.09,81.07,93.41,129815485,0.07627606867150583,-0.3315921288014305
2022-05-30,98.33,99.32,91.88,93.21,96969858,-0.002141098383470763,-0.33302325581395287
2022-06-06,99.64,121.055,97.915,109.84,288157342,0.17841433322604883,-0.21402504472271833
2022-06-13,103.61,112.75,97.58,102.24,184576267,-0.0691915513474145,-0.2684078711985681
2022-06-20,105.96,118.09,103.08,117.62,118171764,0.1504303599374024,-0.1583542039355983
2022-06-27,119.97,121.38,111.38,116.0,84650600,-0.013773167828600608,-0.16994633273702942
2022-07-04,114.51,125.84,112.14,120.9,92618541,0.042241379310344884,-0.1348837209302315
2022-07-11,115.46,115.58,97.84,102.44,139284467,-0.15268817204301077,-0.26697674418604567
2022-07-18,105.88,107.16,99.68,100.61,99168581,-0.01786411557985157,-0.2800715563506253
2022-07-25,100.5,105.25,89.11,89.37,157044321,-0.1117185170460192,-0.36050089445438205
2022-08-01,89.19,103.0,88.0,92.56,164254734,0.03569430457647971,-0.3376744186046504
2022-08-08,91.47,97.71,88.56,94.77,85073079,0.023876404494381998,-0.3218604651162783
2022-08-15,93.2,94.63,88.52,89.63,66663263,-0.054236572755091306,-0.35864042933810303
2022-08-22,89.57,104.85,86.71,98.0,140534285,0.09338391163672877,-0.2987477638640421
2022-08-29,98.96,100.91,90.77,91.8,76292246,-0.06326530612244896,-0.34311270125223536
2022-09-05,89.32,92.9,87.7564,92.14,52364772,0.0037037037037037646,-0.34067978533094734
2022-09-12,92.42,94.84,85.42,86.43,79169558,-0.06197091382678521,-0.3815384615384607
2022-09-19,85.1,88.73,77.6,78.8,95374702,-0.08827953256970966,-0.4361359570661889
2022-09-26,79.94,81.78,76.28,79.99,90181765,0.015101522842639659,-0.42762075134168076
2022-10-03,79.76,86.29,78.05,81.24,67561158,0.01562695336917108,-0.41867620751341605
2022-10-10,79.77,79.79,71.4,73.02,76395193,-0.10118168389955684,-0.4774955277280851
2022-10-17,75.15,78.64,69.4652,72.18,90601566,-0.011503697617091024,-0.48350626118067896
2022-10-24,63.39,69.8,58.01,63.74,277487729,-0.116929897478526,-0.5438998211091228
2022-10-31,63.49,71.64,63.22,69.81,150701786,0.09523062441167252,-0.500465116279069
2022-11-07,71.3,72.7,64.8,70.77,139371735,0.01375161151697446,-0.4935957066189617
2022-11-14,73.16,85.68,71.32,80.48,201621932,0.13720503038010468,-0.4241144901610009
2022-11-21,78.69,79.06,74.58,75.5,71817689,-0.061878727634194886,-0.4597495527728078
2022-11-28,74.74,91.85,74.68,90.06,158675682,0.19284768211920533,-0.3555635062611797
2022-12-05,92.9,94.335,86.62,91.34,121750865,0.014212747057517294,-0.3464042933810365
2022-12-12,90.09,94.98,86.05,86.79,107370215,-0.04981388219837968,-0.37896243291592024
2022-12-19,89.75,89.78,85.04,85.65,88238925,-0.013135153819564427,-0.38711985688729766
2022-12-26,86.55,90.6893,86.21,88.09,63682760,0.02848803269118494,-0.3696601073345249
2023-01-02,91.11,108.0,90.75,107.4,132849447,0.21920762856169818,-0.23148479427549074
2023-01-09,111.99,117.98,108.12,117.01,140574970,0.08947858472998127,-0.16271914132379128
2023-01-16,115.52,120.06,113.04,119.86,69107201,0.024356892573284217,-0.14232558139534768
2023-01-23,120.0,121.3,115.0,118.38,60189363,-0.0123477390288671,-0.15291592128801323
2023-01-30,111.69,113.95,105.81,106.33,94455153,-0.10179084304781216,-0.23914132379248565
2023-02-06,103.82,109.81,102.79,103.65,82038535,-0.025204551866829572,-0.2583184257602852
2023-02-13,105.99,106.35,99.25,100.01,90100984,-0.03511818620356966,-0.28436493738819213
2023-02-20,96.5,100.47,88.03,89.0,127523714,-0.11008899110088999,-0.36314847942754824
2023-02-27,90.85,92.92,87.27,89.7,136790512,0.00786516853932584,-0.35813953488371997
2023-03-06,89.585,91.3001,82.33,82.96,87738362,-0.07513935340022304,-0.4063685152057237
2023-03-13,83.01,84.16,80.15,81.67,103411928,-0.01554966248794587,-0.41559928443649286
2023-03-20,80.15,88.38,79.48,86.9,103136157,0.06403820252234604,-0.37817531305903307
2023-03-27,87.13,105.05,85.5,102.18,276575455,0.17583429228998848,-0.26883720930232446
2023-04-03,100.89,103.24,97.26,102.74,100442744,0.005480524564493994,-0.26483005366726187
2023-04-10,100.62,102.83,93.58,94.55,108620236,-0.07971578742456686,-0.32343470483005266
2023-04-17,96.74,99.17,88.3,89.13,103976027,-0.057324167107350665,-0.36221824686940873
2023-04-24,88.4,88.48,82.212,84.69,127198620,-0.049814877145742176,-0.3939892665474052
2023-05-01,84.15,85.28,80.49,83.22,92604554,-0.017357421183138544,-0.40450805008944457
2023-05-08,83.63,88.48,80.15,85.34,94887467,0.02547464551790446,-0.3893381037567074
2023-05-15,87.13,91.43,83.48,83.98,151450973,-0.015936254980079667,-0.3990697674418595
2023-05-22,85.67,87.48,78.12,80.97,92146973,-0.03584186711121706,-0.42060822898032113
2023-05-29,80.12,86.03,77.77,84.27,78187630,0.04075583549462758,-0.3969946332737022
2023-06-05,83.99,87.06,83.24,85.5,65163219,0.014595941616233565,-0.3881932021466896
2023-06-12,86.01,94.29,85.63,92.1,101583280,0.07719298245614037,-0.34096601073345156
2023-06-19,89.83,90.2,84.37,84.92,63728449,-0.07795874049945706,-0.39234347048300433
2023-06-26,85.32,87.615,83.0,83.35,64604464,-0.018487988695242707,-0.40357781753130495
2023-07-03,84.87,91.57,82.64,90.55,82654114,0.08638272345530895,-0.35205724508049985
2023-07-10,90.05,97.005,89.01,94.56,113244526,0.04428492545554952,-0.3233631484794264
2023-07-17,92.25,94.71,90.15,92.17,84911325,-0.025274957698815603,-0.3404651162790686
2023-07-24,92.07,101.22,91.3,100.55,125613823,0.09091895410654227,-0.28050089445438153
2023-07-31,99.79,102.5,94.56,96.9,80536000,-0.03630034808552951,-0.30661896243291464
2023-08-07,97.78,101.84,92.9218,95.72,124546235,-0.012177502579979405,-0.3150626118067966
2023-08-14,94.24,94.45,86.86,88.03,92188530,-0.08033848725449222,-0.3700894454382815
2023-08-21,87.6,90.92,87.22,89.82,60169526,0.020333977053277108,-0.3572808586762064
2023-08-28,91.5,96.68,91.29,95.01,76125626,0.057782231128924666,-0.32014311270125095
2023-09-04,94.53,95.8,88.73,90.05,49227668,-0.05220503104936336,-0.35563506261180566
2023-09-11,89.73,90.35,86.82,87.07,55630321,-0.033092726263187155,-0.3769588550983889
2023-09-18,86.15,88.875,83.76,88.3,60786231,0.014126564832893207,-0.3681574239713763
2023-09-25,85.88,87.95,84.305,86.74,46553762,-0.017667044167610446,-0.37932021466905075
2023-10-02,86.75,87.105,82.45,86.06,52321665,-0.007839520405810374,-0.3841860465116267
2023-10-09,83.91,88.7963,83.57,84.02,62053591,-0.023704392284452758,-0.39878354203935484
2023-10-16,83.7,84.965,79.783,79.94,54927351,-0.048559866698405174,-0.42797853309481104
