date,open,high,low,close,volume,daily return,cumulative return
2022-10-21,71.2,72.79,69.4652,72.18,19526824,,
2022-10-24,63.39,64.1,58.01,63.15,101023155,-0.1251039068994182,-0.1251039068994182
2022-10-25,65.08,66.1788,61.26,63.22,69302372,0.0011084718923197734,-0.1241341091715158
2022-10-26,63.36,69.8,62.92,68.51,53063309,0.08367605188231586,-0.05084510944860077
2022-10-27,65.44,67.8799,65.42,65.84,25812645,-0.03897241278645458,-0.08783596564145202
2022-10-28,63.2,64.15,61.82,63.74,28638002,-0.03189550425273391,-0.116929897478526
2022-10-31,63.49,64.8499,63.22,63.58,20645269,-0.002510197678067261,-0.11914657799944606
2022-11-01,68.01,68.4512,65.64,65.86,27256999,0.035860333438188174,-0.0875588805763371
2022-11-02,66.48,67.67,64.33,64.7,28298088,-0.01761311873671423,-0.10362981435300656
2022-11-03,63.42,66.88,63.4,65.21,23360518,0.007882534775888628,-0.09656414519257439
2022-11-04,71.17,71.64,67.45,69.81,50595584,0.07054132801717539,-0.03283458021612651
2022-11-07,71.3,71.88,68.6722,69.71,26087638,-0.0014324595330182932,-0.03422000554170157
2022-11-08,67.62,68.92,66.27,68.13,23870184,-0.022665327786544287,-0.05610972568578587
2022-11-09,66.43,66.78,64.8,64.84,22099340,-0.0482900337589901,-0.10169021889720176
2022-11-10,68.03,69.99,68.0,69.77,28757183,0.07603331276989511,-0.03338875034635669
2022-11-11,72.32,72.7,69.31,70.77,38723358,0.014332807797047487,-0.019534497090607172
2022-11-14,73.16,74.0,71.32,71.33,30310714,0.007912957467853587,-0.011776115267387421
2022-11-15,78.93,80.37,77.81,79.3,53150492,0.11173419318659739,0.09864228318093615
2022-11-16,80.32,80.45,77.41,78.16,26637348,-0.014375788146279933,0.08284843446938184
2022-11-17,76.0,85.68,75.76,84.26,62050577,0.07804503582395106,0.1673593793294541
2022-11-18,82.15,82.52,79.86,80.48,29528331,-0.04486114407785424,0.11499030202272098
2022-11-21,78.69,79.06,76.47,76.93,19005149,-0.04411033797216701,0.06580770296481009
2022-11-22,75.44,76.8,74.58,75.99,20694114,-0.012218900298973212,0.052784704904405455
2022-11-23,78.19,78.845,76.85,78.5,19032677,0.033030661929201344,0.08755888057633676
2022-11-25,75.5,76.05,74.92,75.5,13036881,-0.03821656050955413,0.045996120809088215
2022-11-28,74.74,77.417,74.68,75.88,19119393,0.005033112582781385,0.051260737046272986
2022-11-29,80.24,80.89,79.45,79.86,24178076,0.05245123879810243,0.10640066500415624
2022-11-30,82.74,89.625,82.25,87.56,60169613,0.09641873278236912,0.2130784150734275
2022-12-01,84.35,87.6,84.26,85.94,20243018,-0.01850159890360903,0.19063452479911325
2022-12-02,86.05,91.85,86.05,90.06,35042629,0.047940423551315,0.2477140482128013
2022-12-05,92.9,92.9,89.63,90.52,30929815,0.0051077059737951735,0.254087004710446
2022-12-06,91.88,92.57,89.2,91.45,26675734,0.010273972602739878,0.2669714602382933
2022-12-07,87.06,89.2595,86.62,88.33,19507404,-0.03411700382722804,0.2237461900803548
2022-12-08,91.97,94.335,91.08,94.17,29241462,0.06611570247933884,0.30465502909393205
2022-12-09,93.27,93.75,91.225,91.34,15452118,-0.030052033556334234,0.2654474923801611
2022-12-12,90.09,90.889,87.75,89.41,15190207,-0.021129844536895148,0.23870878359656444
2022-12-13,93.45,94.98,90.3,91.41,21150557,0.022368862543339585,0.2664172901080635
2022-12-14,91.06,91.265,89.5,90.91,15575486,-0.005469861065528936,0.2594901634801887
2022-12-15,93.09,94.08,86.05,86.21,30419400,-0.05169948300517002,0.194375173178166
2022-12-16,88.8,90.57,86.61,86.79,25084555,0.006727757800719214,0.20241064006650067
2022-12-19,89.75,89.78,86.5005,87.16,20737008,0.0042631639589814085,0.20753671377112792
2022-12-20,85.04,87.2,85.04,85.92,15315427,-0.014226709499770451,0.19035743973399866
2022-12-21,86.01,88.3869,85.46,87.81,18212852,0.0219972067039107,0.21654197838736544
2022-12-22,89.08,89.69,86.67,87.97,16004787,0.0018221159321261116,0.21875865890828528
2022-12-23,87.85,88.65,85.5201,85.65,17949298,-0.026372627031942653,0.18661679135494635
2022-12-27,86.55,90.6893,86.21,89.86,22959936,0.049153531815528284,0.24494319756165184
2022-12-28,88.98,90.15,86.4647,87.2,16268785,-0.029601602492766443,0.20809088390135821
2022-12-29,87.625,89.52,87.06,89.13,12535405,0.022133027522935667,0.23482959268495462
2022-12-30,87.45,89.41,87.4101,88.09,11926714,-0.011668349601705263,0.22042116929897526
2023-01-03,91.11,94.45,90.75,91.98,27891043,0.04415938244976725,0.27431421446384086
2023-01-04,98.85,104.52,96.97,103.92,53291751,0.12981082844096536,0.43973399833748994
2023-01-05,101.4,105.7,100.6401,104.58,30400384,0.006351039260970026,0.44887780548628475
2023-01-06,104.11,108.0,102.46,107.4,21072355,0.02696500286861747,0.48794679966749865
2023-01-09,111.99,113.11,108.12,110.83,42085274,0.031936685288640465,0.5354668883347193
2023-01-10,112.97,115.48,111.21,114.88,33478575,0.03654245240458365,0.591576614020505
2023-01-11,114.6,115.2099,112.31,115.02,22804411,0.0012186629526462767,0.59351620947631
2023-01-12,113.66,113.79,111.45,113.15,16590604,-0.016258042079638213,0.5676087558880585
2023-01-13,114.52,117.98,114.09,117.01,25615105,0.0341140079540434,0.6210861734552517
2023-01-17,115.52,117.01,114.34,115.19,16945555,-0.015554226134518512,0.5958714325297874
2023-01-18,116.75,116.75,113.04,113.22,15347918,-0.017102179008594454,0.5685785536159609
2023-01-19,114.02,117.0,113.97,116.58,18489927,0.029676735559088563,0.6151288445552794
2023-01-20,118.302,120.06,117.8,119.86,18342688,0.02813518613827415,0.6605707952341378
2023-01-23,120.0,120.3,118.1372,119.53,13590219,-0.0027532120807608473,0.6559988916597406
2023-01-24,115.0,120.0,115.0,119.44,7807114,-0.0007529490504476488,0.6547520088667229
2023-01-25,118.51,120.32,117.5,120.25,9704954,0.006781647689216408,0.66597395400388
2023-01-26,121.0,121.3,118.762,120.57,11170977,0.002661122661122617,0.6704073150457197
2023-01-27,119.69,119.71,116.81,118.38,18027374,-0.018163722318984776,0.6400665004156283
2023-01-30,111.69,113.15,109.78,111.2,21918217,-0.06065213718533535,0.5405929620393468
2023-01-31,109.42,112.08,108.81,110.2,15329975,-0.008992805755395739,0.5267387087835973
2023-02-01,111.86,113.95,110.15,112.82,16622999,0.023774954627949096,0.5630368523136609
2023-02-02,112.5,112.525,107.81,109.74,23396932,-0.027300124091473088,0.5203657522859524
2023-02-03,108.05,109.5299,105.81,106.33,15982156,-0.031073446327683607,0.4731227486838465
2023-02-06,103.82,106.28,103.22,105.45,15337475,-0.008276121508511203,0.460931005818787
2023-02-07,106.84,107.35,103.72,105.5,16861658,0.00047415836889519447,0.46162371848157435
2023-02-08,107.1,107.14,103.55,105.11,14329488,-0.003696682464454981,0.45622055971183206
2023-02-09,108.5,109.81,107.75,108.46,16281295,0.031871372847493085,0.5026323081185928
2023-02-10,105.8,106.64,102.79,103.65,18776035,-0.04434814678222376,0.43599334995843786
2023-02-13,105.99,106.35,104.15,104.79,17577825,0.010998552821997132,0.4517871986699924
2023-02-14,103.55,104.48,101.85,104.22,12978395,-0.005439450329229989,0.443890274314215
2023-02-15,102.39,103.44,102.0,103.08,18910236,-0.010938399539435761,0.4280964256026607
2023-02-16,102.71,104.52,102.03,103.11,21747094,0.00029103608847491635,0.42851205320033303
2023-02-17,101.0,101.09,99.25,100.01,18121644,-0.030064979148482163,0.38556386810750953
2023-02-21,96.5,97.625,94.7,95.1,27172733,-0.049095090490951065,0.31753948462177917
2023-02-22,95.575,95.89,93.5546,94.78,24484024,-0.0033648790746582113,0.3131061235799393
2023-02-23,100.1,100.47,92.13,94.16,40482949,-0.00654146444397552,0.30451648656137453
2023-02-24,90.07,91.68,88.03,89.0,36174519,-0.05480033984706878,0.23302853976170712
2023-02-27,90.85,91.24,88.895,89.25,25839998,0.002808988764045006,0.2364921030756446
2023-02-28,88.46,89.34,87.27,87.79,24597162,-0.016358543417366866,0.2162648933222504
2023-03-01,92.92,92.92,89.73,89.95,35434898,0.02460416903975382,0.24619008035466927
2023-03-02,88.96,90.919,87.97,89.75,25691768,-0.0022234574763757564,0.24341922970351937
2023-03-03,90.11,90.46,88.4,89.7,25834349,-0.0005571030640668662,0.24272651704073178
2023-03-06,89.585,91.3001,88.03,89.62,16983867,-0.0008918617614269708,0.24161817678027186
2023-03-07,89.52,90.05,88.2,88.73,14514657,-0.009930819013613035,0.22928789138265482
2023-03-08,87.39,87.77,86.45,86.95,14721537,-0.02006085878507835,0.20462732058742072
2023-03-09,85.12,85.69,82.875,83.37,24327736,-0.04117308798159858,0.1550290939318375
2023-03-10,82.64,84.52,82.33,82.96,18123069,-0.00491783615209318,0.14934885009698018
2023-03-13,83.01,83.755,81.97,82.9,17848336,-0.0007232401157182267,0.14851759490163552
2023-03-14,82.86,83.91,82.1601,83.85,20126118,0.011459589867309772,0.16167913549459723
2023-03-15,81.55,82.54,80.15,81.51,21025307,-0.027906976744185963,0.1292601828761435
2023-03-16,81.46,82.48,80.66,82.22,22922965,0.00871058765795607,0.13909670268772567
2023-03-17,84.0,84.16,80.62,81.67,23711136,-0.006689369982972426,0.13147686339706355
2023-03-20,80.15,81.9,79.48,81.0,19536496,-0.008203746785845456,0.12219451371571144
2023-03-21,82.46,84.0875,82.0,83.7,16529397,0.03333333333333344,0.15960099750623535
2023-03-22,84.84,85.39,83.51,83.65,21204671,-0.0005973715651134137,0.158908284843448
2023-03-23,87.68,88.38,85.26,86.52,26861427,0.03430962343096233,0.19866999168744903
2023-03-24,85.87,88.11,85.63,86.9,20349646,0.004392048081368616,0.20393460792463403
2023-03-27,87.13,88.22,85.5,86.12,18258302,-0.008975834292289986,0.19312829038514945
2023-03-28,95.35,99.51,92.06,98.4,118875179,0.14259173246632617,0.3632585203657539
2023-03-29,97.59,101.33,96.28,99.92,53695033,0.015447154471544655,0.3843169853144932
2023-03-30,101.34,105.05,100.5,103.38,57780699,0.03462770216172939,0.43225270157938667
2023-03-31,102.86,103.6,101.132,102.18,28382576,-0.01160766105629707,0.41562759767248725
2023-04-03,100.89,101.75,97.61,98.39,26888141,-0.03709140732041505,0.3631199778331964
2023-04-04,98.94,101.47,97.26,100.72,26868408,0.023681268421587465,0.3954003879190926
2023-04-05,99.24,100.45,97.66,98.55,20117745,-0.02154487688641782,0.365336658354116
2023-04-06,98.53,103.24,98.27,102.74,26849216,0.04251648909183148,0.42338597949570644
2023-04-10,100.62,102.83,100.59,101.54,16308327,-0.011679968853416267,0.40676087558880725
2023-04-11,102.46,102.54,99.2,99.76,19017682,-0.017530037423675426,0.38210030479357315
2023-04-12,97.82,98.89,93.58,93.84,35515995,-0.05934242181234961,0.300083125519536
2023-04-13,95.875,97.19,95.095,96.17,24231741,0.024829497016197744,0.3323635356054324
2023-04-14,95.63,96.12,93.84,94.55,14098698,-0.01684517001143815,0.30991964533111815
2023-04-17,96.74,97.23,95.49,96.42,15714118,0.019777895293495495,0.3358270989193697
2023-04-18,99.02,99.17,95.1805,95.49,20672320,-0.009645301804604878,0.32294264339152257
2023-04-19,94.6,94.82,92.95,93.49,18985229,-0.020944601528955942,0.29523413688002353
2023-04-20,93.35,93.79,90.05,90.74,25533867,-0.029414910685634843,0.25713494042671226
2023-04-21,89.96,90.19,88.3,89.13,23097341,-0.01774300198368961,0.2348295926849555
2023-04-24,88.4,88.48,86.04,86.89,22757093,-0.02513182991136531,0.20379606539207673
2023-04-25,85.32,85.7,82.212,82.92,36441347,-0.045689952813902646,0.148794679966751
2023-04-26,85.04,85.22,82.76,82.82,24983000,-0.001205981669078704,0.14740925464117605
2023-04-27,83.07,84.64,82.64,84.47,24506825,0.019922723979715062,0.17026877251316286
2023-04-28,84.18,85.08,83.87,84.69,18109260,0.0026044749615248275,0.1733167082294278
2023-05-01,84.15,85.28,83.7711,84.16,12909246,-0.006258117841539734,0.1659739540038805
2023-05-02,83.15,83.28,80.6538,81.53,20689482,-0.03125,0.1295372679412592
2023-05-03,81.305,82.0,80.49,81.48,17759399,-0.0006132711885195041,0.12884455527847183
2023-05-04,82.39,83.13,81.8,82.49,23773830,0.012395679921453073,0.14283735106677886
2023-05-05,82.75,83.38,82.03,83.22,17527620,0.008849557522123908,0.15295095594347607
2023-05-08,83.63,83.7,82.34,83.31,17392861,0.00108147080028842,0.1541978387364935
2023-05-09,80.545,82.66,80.15,82.22,13457351,-0.013083663425759284,0.13909670268772634
2023-05-10,82.14,84.5,81.77,82.95,16868062,0.008878618341036315,0.14921030756442355
2023-05-11,85.43,88.48,84.82,87.89,28104158,0.059553948161543024,0.21765031864782625
2023-05-12,86.71,86.71,84.76,85.34,19042794,-0.029013539651837505,0.18232197284566487
2023-05-15,87.13,88.4,85.8329,88.34,23691178,0.03515350363252878,0.22388473261291364
2023-05-16,87.11,89.3699,87.06,88.76,18177862,0.004754358161648264,0.22970351898032848
2023-05-17,88.46,91.43,88.01,90.68,27670688,0.02163136547994604,0.2563036852313678
2023-05-18,90.81,91.0,85.0,85.77,60258607,-0.054146449051610146,0.18827930174563745
2023-05-19,83.85,85.2,83.48,83.98,21571832,-0.020869767984143528,0.16348018841784584
2023-05-22,85.67,87.48,85.65,86.1,16951329,0.025244105739461675,0.19285120532003464
2023-05-23,84.16,84.975,82.7,82.88,19917788,-0.0373983739837398,0.14824050983652115
2023-05-24,82.165,82.6,80.88,81.21,17045795,-0.020149613899613894,0.12510390689941953
2023-05-25,80.59,80.71,78.12,78.78,21811561,-0.029922423346878335,0.09143807148794836
2023-05-26,79.9,81.5655,78.4,80.97,16419963,0.027798933739527687,0.12177888611803978
2023-05-30,80.12,80.7,78.17,78.67,21209566,-0.02840558231443746,0.08991410362981589
2023-05-31,79.58,79.665,77.77,79.55,16206283,0.011185966696326322,0.10210584649487542
2023-06-01,79.35,84.0,79.35,83.0,23217608,0.04336895034569466,0.14990302022721136
2023-06-02,85.08,86.03,84.14,84.27,17616090,0.015301204819277103,0.16749792186201318
2023-06-05,83.99,84.57,83.24,84.4,8204016,0.0015426604960246948,0.16929897478526068
2023-06-06,83.5,87.06,83.37,86.7,18451961,0.027251184834123254,0.20116375727348457
2023-06-07,85.72,86.95,85.09,85.28,12886683,-0.016378316032295337,0.1814907176503202
2023-06-08,85.17,86.95,85.17,86.14,11280953,0.010084427767354631,0.19340537545026493
2023-06-09,86.06,86.8377,85.065,85.5,12903414,-0.0074297654980264305,0.18453865336658537
2023-06-12,86.01,87.29,85.63,85.86,11575889,0.004210526315789442,0.1895261845386551
2023-06-13,87.96,89.22,87.25,87.51,16814142,0.019217330538085386,0.21238570241064192
2023-06-14,87.97,90.12,87.71,89.36,21519342,0.021140441092446505,0.2380160709337784
2023-06-15,91.46,92.77,90.6,92.2,26570478,0.03178155774395708,0.2773621501801071
2023-06-16,94.0,94.29,91.52,92.1,25087713,-0.0010845986984816536,0.27597672485453195
2023-06-20,89.83,90.2,87.32,87.93,23382865,-0.04527687296416927,0.21820448877805654
2023-06-21,87.38,89.16,86.62,86.77,15159909,-0.013192312066416578,0.20213355500138697
2023-06-22,86.78,87.315,85.32,86.89,10272698,0.001382966463063351,0.20379606539207695
2023-06-23,85.81,85.938,84.37,84.92,14907127,-0.02267234434342269,0.17650318647825047
2023-06-26,85.32,86.71,85.21,85.47,10808685,0.006476683937823857,0.18412302576891282
2023-06-27,86.82,87.615,86.715,87.13,13994520,0.019422019422019376,0.20712108617345693
2023-06-28,85.75,85.75,84.38,84.59,14113822,-0.029151842075060164,0.1719312829038533
2023-06-29,83.39,83.99,83.0,83.55,13362547,-0.01229459747015016,0.1575228595178737
2023-06-30,83.23,84.23,83.01,83.35,12174290,-0.002393776181927043,0.1547520088667238
2023-07-03,84.87,85.635,84.0,84.07,11514390,0.00863827234553094,0.1647270712108635
2023-07-05,83.98,84.69,82.82,84.3,11203853,0.002735815391935237,0.16791354945968573
2023-07-06,83.12,83.95,82.64,83.84,12943666,-0.005456702253855195,0.16154059296204104
2023-07-07,86.76,91.57,86.63,90.55,46992145,0.08003339694656475,0.2545026323081203
2023-07-10,90.05,92.04,89.6,90.56,25401783,0.00011043622308126722,0.25464117484067783
2023-07-11,91.02,92.32,89.01,91.79,20768841,0.013582155477031899,0.2716819063452498
2023-07-12,94.11,95.03,92.55,94.0,24161384,0.02407669680793112,0.30229980604045625
2023-07-13,95.03,97.005,94.6,96.61,24021402,0.027765957446808542,0.3384594070379625
2023-07-14,95.22,96.09,94.24,94.56,18897112,-0.021219335472518308,0.3100581878636761
2023-07-17,92.25,93.55,91.04,93.41,17317289,-0.012161590524534693,0.29412579661956406
2023-07-18,91.54,92.21,90.15,91.2,20249720,-0.02365913713735135,0.26350789692435783
2023-07-19,93.57,94.71,92.09,92.09,17228055,0.009758771929824661,0.2758381823219751
2023-07-20,91.69,93.12,91.35,91.9,14752965,-0.0020631990444131,0.2732058742033827
2023-07-21,92.89,93.23,91.54,92.17,13899064,0.0029379760609358208,0.276946522582435
2023-07-24,92.07,97.4686,91.3,96.35,33376076,0.04535098188130626,0.33485730119146817
2023-07-25,98.17,98.49,94.61,94.98,25827317,-0.014218993253762191,0.3158769742310914
2023-07-26,94.95,97.545,94.84,97.14,15833421,0.0227416298168035,0.34580216126351027
2023-07-27,97.75,97.99,95.1612,95.44,18685523,-0.01750051472102121,0.3222499307287361
2023-07-28,98.07,101.22,97.96,100.55,31956520,0.053541492036881744,0.39304516486561614
2023-07-31,99.79,102.5,99.72,102.16,17726466,0.016011934361014335,0.4153505126073729
2023-08-01,99.87,101.16,99.3,100.1,14418435,-0.02016444792482386,0.38681075090052874
2023-08-02,97.72,97.74,94.56,95.07,19452332,-0.05024975024975031,0.3171238570241084
2023-08-03,96.71,98.49,96.58,97.58,15462655,0.026401598821920835,0.3518980326960399
2023-08-04,97.735,98.49,96.69,96.9,13477295,-0.006968641114982521,0.3424771404821303
2023-08-07,97.78,97.8,95.03,96.56,13893855,-0.0035087719298245723,0.33776669437517537
2023-08-08,93.51,94.48,92.9218,94.22,13504738,-0.024233637116818585,0.3053477417567214
2023-08-09,96.025,96.3,94.08,94.85,18640070,0.006686478454680511,0.3140759213078437
2023-08-10,98.31,101.84,97.12,99.21,53193104,0.04596731681602528,0.3744804655029117
2023-08-11,97.34,97.65,94.34,95.72,25222754,-0.035177905453079306,0.3261291216403459
2023-08-14,94.24,94.45,92.53,93.46,17580971,-0.0236105307145843,0.29481850928235187
2023-08-15,93.0,93.01,90.7446,91.59,14756289,-0.020008559811684035,0.26891105569410034
2023-08-16,89.63,90.5,88.29,89.12,23292415,-0.026968009608035803,0.23469105015239888
2023-08-17,91.94,91.95,90.26,90.65,15732323,0.017167863554757634,0.2558880576336957
2023-08-18,87.78,88.36,86.86,88.03,20424821,-0.02890237175951471,0.2195899141036317
2023-08-21,87.6,88.82,87.22,88.57,14167291,0.006134272407133823,0.22707121086173632
2023-08-22,89.28,89.49,87.86,88.08,11611582,-0.0055323472959241116,0.22028262676641908
2023-08-23,88.37,90.59,88.31,89.84,12185729,0.019981834695731227,0.24466611249653836
2023-08-24,90.49,90.92,89.04,89.11,10684541,-0.008125556544968826,0.23455250761984114
2023-08-25,89.25,90.04,88.27,89.82,11382199,0.007967680395017274,0.2443890274314231
2023-08-28,91.5,92.77,91.29,92.24,14613754,0.026942774437764383,0.277916320310337
2023-08-29,93.45,94.095,92.34,94.03,16927977,0.01940589765828271,0.3027154336381286
2023-08-30,92.55,94.25,92.47,93.65,13779899,-0.004041263426565966,0.2974508174009438
2023-08-31,92.98,93.36,92.16,92.9,13332433,-0.008008542445274935,0.2870601274591318
2023-09-01,94.55,96.68,94.52,95.01,17470363,0.022712594187298096,0.3162926018287633
