,date,open,high,low,close,volume,daily return,cumulative return
0,2022-10-11,77.38,77.84,74.14,75.37,18387948,,
1,2022-10-12,74.9,76.678,74.03,75.73,13247869,0.004776436247843963,0.004776436247843963
2,2022-10-13,72.24,75.78,71.4,75.01,17563437,-0.009507460715700522,-0.004776436247843963
3,2022-10-14,76.05,76.14,72.78,73.02,13697586,-0.026529796027196517,-0.031179514395648256
4,2022-10-17,75.15,77.87,75.11,76.77,14487400,0.051355792933442945,0.01857502985272652
5,2022-10-18,78.01,78.64,75.06,76.34,14970556,-0.005601146281099312,0.012869842112246399
6,2022-10-19,73.28,74.33,70.52,71.27,23094473,-0.06641341367566156,-0.05439830171155624
7,2022-10-20,71.6,74.94,71.55,72.02,19173394,0.010523361863336689,-0.04444739286188126
8,2022-10-21,71.2,72.79,69.4652,72.18,19526824,0.0022216051096919376,-0.042324532307283724
9,2022-10-24,63.39,64.1,58.01,63.15,101023155,-0.1251039068994182,-0.16213347485737006
10,2022-10-25,65.08,66.1788,61.26,63.22,69302372,0.0011084718923197734,-0.1612047233647338
11,2022-10-26,63.36,69.8,62.92,68.51,53063309,0.08367605188231586,-0.09101764627835973
12,2022-10-27,65.44,67.8799,65.42,65.84,25812645,-0.03897241278645458,-0.1264428817832025
13,2022-10-28,63.2,64.15,61.82,63.74,28638002,-0.03189550425273391,-0.1543054265622924
14,2022-10-31,63.49,64.8499,63.22,63.58,20645269,-0.002510197678067261,-0.15642828711688983
15,2022-11-01,68.01,68.4512,65.64,65.86,27256999,0.035860333438188174,-0.12617752421387796
16,2022-11-02,66.48,67.67,64.33,64.7,28298088,-0.01761311873671423,-0.1415682632347085
17,2022-11-03,63.42,66.88,63.4,65.21,23360518,0.007882534775888628,-0.1348016452169296
18,2022-11-04,71.17,71.64,67.45,69.81,50595584,0.07054132801717539,-0.07376940427225653
19,2022-11-07,71.3,71.88,68.6722,69.71,26087638,-0.0014324595330182932,-0.07509619211887997
20,2022-11-08,67.62,68.92,66.27,68.13,23870184,-0.022665327786544287,-0.09605944009552858
21,2022-11-09,66.43,66.78,64.8,64.84,22099340,-0.0482900337589901,-0.13971076024943596
22,2022-11-10,68.03,69.99,68.0,69.77,28757183,0.07603331276989511,-0.07430011941090608
23,2022-11-11,72.32,72.7,69.31,70.77,38723358,0.014332807797047487,-0.061032240944672744
24,2022-11-14,73.16,74.0,71.32,71.33,30310714,0.007912957467853587,-0.053602229003582136
25,2022-11-15,78.93,80.37,77.81,79.3,53150492,0.11173419318659739,0.05214276237229676
26,2022-11-16,80.32,80.45,77.41,78.16,26637348,-0.014375788146279933,0.037017380920790766
27,2022-11-17,76.0,85.68,75.76,84.26,62050577,0.07804503582395106,0.1179514395648138
28,2022-11-18,82.15,82.52,79.86,80.48,29528331,-0.04486114407785424,0.06779885896245208
29,2022-11-21,78.69,79.06,76.47,76.93,19005149,-0.04411033797216701,0.02069789040732406
30,2022-11-22,75.44,76.8,74.58,75.99,20694114,-0.012218900298973212,0.008226084649064713
31,2022-11-23,78.19,78.845,76.85,78.5,19032677,0.033030661929201344,0.0415284595993104
32,2022-11-25,75.5,76.05,74.92,75.5,13036881,-0.03821656050955413,0.0017248242006107084
