,date,open,high,low,close,volume,daily return,cumulative return
0,2018-12-31,22.5193,22.614,19.8253,21.1793,483407070,,
1,2019-01-07,21.448,23.2273,21.1834,23.1507,465490935,0.09308145217264019,0.09308145217264019
2,2019-01-14,22.8253,23.4667,19.982,20.1507,656270550,-0.12958571447083678,-0.04856628878197122
3,2019-01-21,20.3213,20.5333,18.6189,19.8027,598390215,-0.01726987151811099,-0.06499742673270614
4,2019-01-28,19.5273,21.0733,19.1833,20.814,631775970,0.0510687936493508,-0.017247973256906746
5,2019-02-04,20.8653,21.616,19.9,20.3867,472926540,-0.020529451330834947,-0.037423333160208516
6,2019-02-11,20.7733,21.24,20.0667,20.5253,404169270,0.006798550035071793,-0.03087920752810558
7,2019-02-18,20.4373,20.7696,19.3667,19.6473,389240430,-0.0427764758614978,-0.07233477971415514
8,2019-02-25,19.8607,21.3333,19.2513,19.6527,897247365,0.00027484692553159107,-0.07207981378043704
9,2019-03-04,19.8747,19.9333,18.0067,18.9427,966917205,-0.036127351458069445,-0.10560311247302845
10,2019-03-11,18.9013,19.6927,18.2933,18.362,654570510,-0.030655608756935404,-0.13302139353047604
11,2019-03-18,18.4,18.5367,17.564,17.6353,655376895,-0.039576298878117755,-0.16733319798104795
12,2019-03-25,17.314,18.6887,16.964,18.6573,586703910,0.057951948648449436,-0.11907853422917702
13,2019-04-01,18.8413,19.7447,17.3727,18.3307,839474280,-0.01750521243695491,-0.134499251627769
14,2019-04-08,18.5127,18.744,17.7067,17.8467,599673015,-0.02640379254474745,-0.15735175383511302
15,2019-04-15,17.9087,18.3333,17.242,18.2173,424685955,0.020765743806978598,-0.13985353623585317
16,2019-04-22,17.9333,17.9787,15.4087,15.676,1170638760,-0.13949926718009809,-0.2598433375985044
17,2019-04-29,15.724,17.1073,15.4333,17.002,1181820900,0.08458790507782599,-0.19723503609656623
18,2019-05-06,16.668,17.2233,15.7347,15.968,615033360,-0.060816374544171214,-0.24605629081225555
19,2019-05-13,15.4673,15.6333,13.928,14.0687,759754830,-0.11894413827655315,-0.33573347561061995
20,2019-05-20,13.52,13.8267,12.4147,12.7087,1463299215,-0.09666849104750252,-0.39994711817671036
21,2019-05-27,12.7467,13.0,12.2733,12.344,610034565,-0.02869687694256695,-0.417166761885426
22,2019-06-03,12.3673,14.0667,11.7995,13.6333,1149891585,0.10444750486066101,-0.3562912844144992
23,2019-06-10,14.0167,14.892,13.834,14.328,796601880,0.050956114807126696,-0.32349038920077633
24,2019-06-17,14.3653,15.6493,14.2847,14.7907,774673695,0.032293411501954195,-0.30164358595421015
25,2019-06-24,14.8827,15.1487,14.49,14.8973,517098105,0.007207231571189965,-0.29661036955895637
26,2019-07-01,15.3473,16.1047,14.8147,15.54,581575050,0.043142045874084545,-0.26626470185511353
27,2019-07-08,15.416,16.3587,15.152,16.3387,569053485,0.05139639639639637,-0.22855335162163082
28,2019-07-15,16.5333,17.3307,16.324,17.212,610923555,0.05344978486660512,-0.18731969422974337
29,2019-07-22,17.25,17.738,14.8167,15.2027,830834700,-0.11673832210085988,-0.2821906295297769
30,2019-07-29,15.1393,16.4453,15.0689,15.6227,614305410,0.027626671578074857,-0.2623599457961314
31,2019-08-05,15.3067,15.9867,15.05,15.6673,397889835,0.002854820229537758,-0.2602541160472729
32,2019-08-12,15.5327,15.7333,14.1033,14.6627,488215695,-0.06412081213738163,-0.307687222901607
33,2019-08-19,14.9473,15.2727,14.0667,14.0933,480321600,-0.03883322989626736,-0.3345719641347922
34,2019-08-26,14.24,15.496,14.1027,15.0407,422264805,0.06722343241114581,-0.28983960754132587
35,2019-09-02,14.9387,15.32,14.6137,15.1633,339243180,0.008151216366259595,-0.28405093652764735
36,2019-09-09,15.3333,16.9,15.2627,16.3467,503038800,0.07804369761199736,-0.22817562431241833
37,2019-09-16,16.4,16.5446,15.8773,16.0413,358790490,-0.01868266989667633,-0.24259536434159767
38,2019-09-23,16.0,16.5807,14.5573,16.142,740283870,0.0062775460841701936,-0.23784072183688787
39,2019-09-30,16.2,16.3967,14.952,15.4287,619417440,-0.04418907198612321,-0.2715198330445293
40,2019-10-07,15.32,16.7387,15.2367,16.526,570387855,0.07112070362376621,-0.21970981099469755
41,2019-10-14,16.5267,17.652,16.4753,17.13,508370175,0.03654846907902698,-0.19119139914916916
42,2019-10-21,17.222,22.0,16.6787,21.8753,1211546790,0.2770169293636895,0.03286227590147006
43,2019-10-28,21.836,22.7227,20.6533,20.8873,790005150,-0.0451650948786988,-0.013787046786248647
44,2019-11-04,20.9867,22.7667,20.6173,22.476,663211515,0.07606057269249722,0.061224875231948195
45,2019-11-11,22.93,23.7553,22.8,23.478,556561755,0.044580886278697385,0.10853522071078858
46,2019-11-18,23.5278,24.08,22.0,22.2027,629789775,-0.05431893687707645,0.04832076603098323
47,2019-11-25,22.9547,22.9713,21.8067,21.996,424957425,-0.009309678552608558,0.03856123667921052
48,2019-12-02,21.96,22.5907,21.8167,22.3927,444209880,0.018035097290416635,0.057291789624775546
49,2019-12-09,22.4393,24.3473,22.3387,23.8927,586939185,0.06698611601102145,0.1281156601020812
50,2019-12-16,24.17,27.5333,24.1667,27.0393,1107710520,0.1316971292486826,0.2766852539980078
51,2019-12-23,27.452,29.0207,27.3333,28.692,631958970,0.06112214443421249,0.3547189944899034
52,2019-12-30,28.586,30.2667,26.8053,29.534,753059970,0.029346159208141653,0.3944747937844977
53,2020-01-06,29.3647,33.2533,29.3333,31.8767,1515347835,0.0793221371978059,0.5050875146959537
54,2020-01-13,32.9,36.494,32.8,34.0333,1627685415,0.06765443097936719,0.6069133540768583
55,2020-01-20,35.35,39.6333,35.2273,37.6547,1246426845,0.106407547901614,0.7779010637745347
56,2020-01-27,36.1327,43.5333,35.952,43.3713,1326696405,0.15181637352043698,1.0478155557549118
57,2020-02-03,44.9127,64.5993,44.9013,49.8713,3207399420,0.14986869196911323,1.354718994489903
58,2020-02-10,53.3333,54.666,49.0,53.3353,1356579945,0.0694587869175256,1.5182749193788272
59,2020-02-17,56.1067,62.9853,55.4907,60.0667,1109581575,0.12620909603958363,1.8361041205327844
60,2020-02-24,55.9333,57.5667,40.768,44.5327,1394140800,-0.2586125090940571,1.1026521178698068
61,2020-03-02,47.4173,53.7987,45.618,46.8987,1233078705,0.053129498099149686,1.2143649695693437
62,2020-03-09,40.3593,44.5333,33.4667,36.4413,1288372005,-0.2229784620895675,0.7206092741497594
63,2020-03-16,31.3,32.9913,23.3673,28.502,1891338780,-0.21786544387823703,0.34574797089611087
64,2020-03-23,28.9067,37.3333,27.3667,34.2907,1374599070,0.20309802820854683,0.6190667302507638
65,2020-03-30,34.0173,36.1973,29.76,32.0007,1283989350,-0.06678195545731058,0.5109422879887437
66,2020-04-06,34.08,38.3455,33.1973,38.2,887454240,0.1937238872899656,0.8036479014887179
67,2020-04-13,39.344,51.6633,38.702,50.2593,1657357770,0.31568848167539265,1.3730387689866994
68,2020-04-20,48.8467,51.038,44.9193,48.3433,1130675790,-0.03812229776379705,1.282573078430354
69,2020-04-27,49.174,57.988,45.536,46.7547,1690665300,-0.03286081008123154,1.207565878003522
70,2020-05-04,46.7333,54.9333,46.5333,54.628,1125453480,0.1683959045828547,1.579310930956169
71,2020-05-11,52.7007,56.2193,50.8867,53.278,1135407060,-0.024712601596250994,1.5155694475265942
72,2020-05-18,55.1853,55.648,53.0667,54.4587,763287915,0.022161117159052557,1.5713172767749644
73,2020-05-25,55.6333,55.6667,52.3333,55.6667,582837015,0.02218194705345522,1.6283541004660211
74,2020-06-01,57.2,60.5773,56.94,59.044,799504995,0.06067002355088413,1.7878164056413577
75,2020-06-08,61.2667,68.4987,60.6107,62.352,1152319800,0.05602601449766276,1.9440066480006424
76,2020-06-15,61.186,67.9467,60.5667,66.7267,871017795,0.07016134205799318,2.150562105452021
77,2020-06-22,66.6633,67.4667,62.4767,63.9827,627038445,-0.04112296876662558,2.0210016383922036
78,2020-06-29,64.6007,81.8667,63.2347,80.5773,847823775,0.25936073344826016,2.804530839074001
79,2020-07-06,85.1127,103.2613,84.4027,102.9767,1401702780,0.27798648006324367,3.8621389753202413
80,2020-07-13,110.6,119.666,95.4,100.056,1536228675,-0.02836272671390705,3.7242354563181976
81,2020-07-20,101.2673,112.6,91.1027,94.4667,1368257895,-0.05586171743823454,3.4603315501456615
82,2020-07-27,95.6667,104.3133,94.2,95.384,917249925,0.009710300031651409,3.5036427077382166
83,2020-08-03,96.6133,101.8273,94.334,96.8473,556262130,0.015341147362241125,3.5727337541845117
