date,open,high,low,close,volume,daily return,cumulative return,1M return,3M return,1Y return
2022-10-27,148.07,149.046,144.13,144.8,109180150,,,,,
2022-10-28,148.2,157.5,147.82,155.74,164762371,0.07555248618784538,0.07555248618784538,,,0.07555248618784538
2022-10-31,153.155,154.24,151.92,153.34,97943171,-0.015410299216643164,0.058977900552486195,,,0.058977900552486195
2022-11-01,155.08,155.45,149.13,150.65,80379345,-0.017542715534107245,0.0404005524861879,,,0.0404005524861879
2022-11-02,148.945,152.17,145.0,145.03,93604623,-0.037305011616329264,0.0015883977900552626,,,0.0015883977900552626
2022-11-03,142.06,142.8,138.75,138.88,97918516,-0.04240501965110666,-0.040883977900552426,,,-0.040883977900552426
2022-11-04,142.09,142.67,134.38,138.38,140814796,-0.0036002304147465525,-0.04433701657458555,,,-0.04433701657458555
2022-11-07,137.11,139.145,135.671,138.92,83374628,0.0039022980199450163,-0.040607734806629825,,,-0.040607734806629825
2022-11-08,140.41,141.43,137.49,139.5,89908477,0.004175064785488125,-0.036602209944751274,,,-0.036602209944751274
2022-11-09,138.5,138.55,134.5933,134.87,74917794,-0.03318996415770603,-0.06857734806629823,,,-0.06857734806629823
2022-11-10,141.24,146.87,139.5,146.87,118854028,0.08897456810261728,0.014295580110497363,,,0.014295580110497363
2022-11-11,145.82,150.01,144.37,149.7,93979665,0.019268741063525496,0.03383977900552493,,,0.03383977900552493
2022-11-14,148.97,150.28,147.43,148.28,73374114,-0.009485637942551639,0.024033149171270862,,,0.024033149171270862
2022-11-15,152.215,153.59,148.5613,150.04,89868332,0.011869436201780381,0.03618784530386754,,,0.03618784530386754
2022-11-16,149.13,149.87,147.29,148.79,64218266,-0.008331111703545724,0.027555248618784667,,,0.027555248618784667
2022-11-17,146.43,151.48,146.15,150.72,80389400,0.012971301834800775,0.04088397790055276,,,0.04088397790055276
2022-11-18,152.305,152.7,149.97,151.29,74829573,0.003781847133757843,0.04482044198895041,,,0.04482044198895041
2022-11-21,150.16,150.37,147.715,148.01,58724070,-0.02168021680216803,0.022168508287292887,,,0.022168508287292887
2022-11-22,148.13,150.42,146.925,150.18,51804132,0.01466117154246338,0.03715469613259681,,,0.03715469613259681
2022-11-23,149.45,151.83,149.34,151.07,58301395,0.005926221867092796,0.043301104972375715,,,0.043301104972375715
2022-11-25,148.305,148.88,147.12,148.11,35195860,-0.019593565896604104,0.022859116022099668,,,0.022859116022099668
2022-11-28,145.14,146.64,143.38,144.22,69346522,-0.02626426304773488,-0.004005524861878329,,,-0.004005524861878329
2022-11-29,144.29,144.81,140.355,141.17,83763803,-0.021148245735681637,-0.02506906077348059,,,-0.02506906077348059
2022-11-30,141.395,148.72,140.55,148.03,111380880,0.04859389388680335,0.022306629834254466,,,0.022306629834254466
2022-12-01,148.21,149.13,146.61,148.31,71250416,0.0018915084780111169,0.024240331491713007,,,0.024240331491713007
2022-12-02,145.96,148.0,145.65,147.81,65447446,-0.003371316836356275,0.02078729281767977,,,0.02078729281767977
2022-12-05,147.77,150.9199,145.77,146.63,68826442,-0.007983221703538379,0.012638121546961534,,,0.012638121546961534
2022-12-06,147.075,147.3,141.92,142.91,64727186,-0.025369978858350906,-0.013052486187845047,,,-0.013052486187845047
2022-12-07,142.19,143.37,140.0,140.94,69721094,-0.013784899587152788,-0.02665745856353574,,,-0.02665745856353574
2022-12-08,142.36,143.52,141.1,142.65,62128338,0.012132822477650018,-0.014848066298342455,,,-0.014848066298342455
2022-12-09,142.34,145.57,140.9,142.16,76097011,-0.003434980722047065,-0.018232044198895014,,,-0.018232044198895014
2022-12-12,142.7,144.5,141.06,144.49,70462654,0.01638998311761397,-0.002140883977900576,,,-0.002140883977900576
2022-12-13,149.5,149.9692,144.24,145.47,93886161,0.006782476295937423,0.004627071823204432,,,0.004627071823204432
2022-12-14,145.35,146.655,141.16,143.21,82291182,-0.015535849316010153,-0.010980662983425371,,,-0.010980662983425371
2022-12-15,141.11,141.8,136.025,136.5,98931907,-0.04685426995321562,-0.057320441988950255,,,-0.057320441988950255
2022-12-16,136.685,137.65,133.73,134.51,160156900,-0.014578754578754682,-0.0710635359116023,,,-0.0710635359116023
2022-12-19,135.11,135.2,131.32,132.37,79592614,-0.015909597799420028,-0.08584254143646408,,,-0.08584254143646408
2022-12-20,131.39,133.25,129.89,132.3,77432819,-0.0005288207297725611,-0.08632596685082872,,,-0.08632596685082872
2022-12-21,132.98,136.81,132.75,135.45,85927993,0.023809523809523725,-0.06457182320442001,,,-0.06457182320442001
2022-12-22,134.352,134.56,130.3,132.23,77852108,-0.023772609819121437,-0.08680939226519346,,,-0.08680939226519346
2022-12-23,130.92,132.415,129.64,131.86,63814893,-0.002798154730393798,-0.08936464088397778,,,-0.08936464088397778
2022-12-27,131.38,131.41,128.72,130.03,69007830,-0.013878355831943079,-0.1020027624309392,,,-0.1020027624309392
2022-12-28,129.67,131.0275,125.87,126.04,85438391,-0.030685226486195427,-0.12955801104972364,,,-0.12955801104972364
2022-12-29,127.99,130.4814,127.73,129.61,75703710,0.02832434147889562,-0.1049033149171269,,,-0.1049033149171269
2022-12-30,128.41,129.95,127.43,129.93,77034209,0.0024689452974306914,-0.10269337016574576,,,-0.10269337016574576
2023-01-03,130.28,130.9,124.17,125.07,112117471,-0.03740475640729635,-0.13625690607734808,,,-0.13625690607734808
2023-01-04,126.89,128.6557,125.08,126.36,89113633,0.010314224034540631,-0.1273480662983426,,,-0.1273480662983426
2023-01-05,127.13,127.77,124.76,125.02,80962708,-0.010604621715732843,-0.13660220994475147,,,-0.13660220994475147
2023-01-06,126.01,130.29,124.89,129.62,87754715,0.03679411294192936,-0.10483425414364644,,,-0.10483425414364644
2023-01-09,130.465,133.41,129.89,130.15,70790813,0.004088875173584361,-0.10117403314917128,,,-0.10117403314917128
2023-01-10,130.26,131.2636,128.12,130.73,63896155,0.004456396465616574,-0.09716850828729284,,,-0.09716850828729284
2023-01-11,131.25,133.51,130.46,133.49,69458949,0.0211122160177466,-0.0781077348066298,,,-0.0781077348066298
2023-01-12,133.88,134.26,131.44,133.41,71379648,-0.0005992958274029236,-0.07866022099447523,,,-0.07866022099447523
2023-01-13,132.03,134.92,131.66,134.76,57809719,0.01011918147065427,-0.0693370165745858,,,-0.0693370165745858
2023-01-17,134.83,137.29,134.13,135.94,63646627,0.008756307509646843,-0.06118784530386756,,,-0.06118784530386756
2023-01-18,136.815,138.61,135.03,135.21,69672800,-0.005370016183610327,-0.06622928176795584,,,-0.06622928176795584
2023-01-19,134.08,136.25,133.77,135.27,58280413,0.0004437541601953754,-0.06581491712707177,,,-0.06581491712707177
2023-01-20,135.28,138.02,134.22,137.87,80223626,0.019220817624011177,-0.04785911602209947,,,-0.04785911602209947
2023-01-23,138.12,143.315,137.9,141.11,81760313,0.023500398926525,-0.025483425414364658,,,-0.025483425414364658
2023-01-24,140.305,143.16,140.3,142.53,66435142,0.010063071362766518,-0.015676795580110592,,,-0.015676795580110592
2023-01-25,140.89,142.43,138.81,141.86,65799349,-0.00470076475128034,-0.020303867403314912,,,-0.020303867403314912
2023-01-26,143.17,144.25,141.9,143.96,54105068,0.014803327224023555,-0.005801104972375848,,,-0.005801104972375848
2023-01-27,143.155,147.23,143.08,145.93,70555843,0.01368435676576829,0.007803867403314735,,,0.007803867403314735
2023-01-30,144.955,145.55,142.85,143.0,64015274,-0.020078119646405823,-0.0124309392265195,,,-0.0124309392265195
2023-01-31,142.7,144.34,142.28,144.29,65874459,0.00902097902097898,-0.0035220994475140266,,,-0.0035220994475140266
2023-02-01,143.97,146.61,141.32,145.43,77663633,0.00790075542310631,0.004350828729281719,,,0.004350828729281719
2023-02-02,148.9,151.18,148.17,150.82,118338980,0.03706250429760005,0.041574585635358874,,,0.041574585635358874
2023-02-03,148.03,157.38,147.83,154.5,154357337,0.024399946956637164,0.06698895027624285,,,0.06698895027624285
2023-02-06,152.575,153.1,150.78,151.73,69858306,-0.017928802588996873,0.047859116022099135,,,0.047859116022099135
2023-02-07,150.64,155.23,150.64,154.65,83322551,0.019244710999802406,0.06802486187845291,,,0.06802486187845291
2023-02-08,153.88,154.58,151.168,151.92,64120079,-0.017652764306498647,0.04917127071823191,,,0.04917127071823191
2023-02-09,153.775,154.33,150.42,150.87,56007143,-0.006911532385465935,0.041919889502762375,,,0.041919889502762375
2023-02-10,149.46,151.3401,149.22,151.01,57450708,0.0009279512162787551,0.042886740331491424,,,0.042886740331491424
2023-02-13,150.952,154.26,150.92,153.85,62199013,0.018806701542944282,0.06249999999999978,,,0.06249999999999978
2023-02-14,152.12,153.77,150.86,153.2,61707573,-0.00422489437764062,0.0580110497237567,,,0.0580110497237567
2023-02-15,153.11,155.5,152.88,155.33,65669252,0.013903394255874835,0.07272099447513813,,,0.07272099447513813
