,date,open,high,low,close,volume,daily return,cumulative return
129,2023-04-18,94.1,95.6,94.1,94.8,26770456,-0.0062893081761007386,0.1401082381238734
130,2023-04-19,94.5,94.5,91.95,92.25,35119559,-0.02689873417721511,0.10944076969332617
131,2023-04-20,92.2,92.95,91.45,91.75,29866001,-0.005420054200542035,0.10342754058929726
132,2023-04-21,89.35,89.85,87.3,87.95,62592264,-0.04141689373296997,0.05772699939867798
133,2023-04-24,87.45,88.5,86.0,86.9,35872549,-0.011938601478112543,0.04509921828021746
134,2023-04-25,85.7,85.95,83.3,84.1,56529023,-0.03222094361334882,0.011425135297655542
135,2023-04-26,81.6,84.7,81.25,83.3,72936666,-0.009512485136741966,0.001803968731209471
136,2023-04-27,81.8,82.2,80.8,81.8,63401706,-0.01800720288115243,-0.016235718580877134
137,2023-04-28,82.85,83.9,81.65,82.05,46940162,0.003056234718826323,-0.013229104028862793
138,2023-05-02,83.65,84.1,81.5,82.3,26572826,0.0030469226081657474,-0.01022248947684834
139,2023-05-03,80.1,80.6,79.7,80.35,39306160,-0.0236938031591738,-0.033674082982560916
140,2023-05-04,80.5,81.45,80.35,80.7,34428742,0.004355942750466912,-0.029464822609740482
141,2023-05-05,82.0,82.45,81.1,81.65,33666492,0.011771995043370564,-0.018039687312085606
142,2023-05-08,81.65,82.4,81.4,81.95,40005891,0.003674219228413822,-0.01443174984966844
143,2023-05-09,81.95,81.95,78.9,79.45,53328129,-0.030506406345332526,-0.044497895369812746
144,2023-05-10,80.05,80.7,78.8,80.2,41918692,0.009439899307740696,-0.0354780517137695
145,2023-05-11,81.8,82.75,80.8,82.65,45547433,0.030548628428927804,-0.006013229104027906
146,2023-05-12,85.15,85.5,83.8,84.65,60973363,0.024198427102238407,0.018039687312087604
147,2023-05-15,84.0,86.5,83.0,85.45,41392670,0.00945067926757237,0.027660853878533898
148,2023-05-16,86.8,86.8,84.95,85.75,26388517,0.003510825043885335,0.031268791340951285
149,2023-05-17,87.35,87.5,85.0,85.45,43307971,-0.0034985422740524408,0.027660853878533898
150,2023-05-18,88.2,89.2,87.25,87.75,72221529,0.02691632533645394,0.05532170775706646
151,2023-05-19,83.45,84.35,82.0,82.45,92873084,-0.06039886039886033,-0.008418520745639424
152,2023-05-22,82.45,85.1,81.4,83.6,54249146,0.013947847180109108,0.005411906193626859
