date,open,high,low,close,volume,daily return,cumulative return
2022-10-18,78.01,78.64,75.06,76.34,14970556,,
2022-10-19,73.28,74.33,70.52,71.27,23094473,-0.06641341367566156,-0.06641341367566156
2022-10-20,71.6,74.94,71.55,72.02,19173394,0.010523361863336689,-0.056588944197013324
2022-10-21,71.2,72.79,69.4652,72.18,19526824,0.0022216051096919376,-0.05449305737490151
2022-10-24,63.39,64.1,58.01,63.15,101023155,-0.1251039068994182,-0.17277966989782534
2022-10-25,65.08,66.1788,61.26,63.22,69302372,0.0011084718923197734,-0.17186271941315157
2022-10-26,63.36,69.8,62.92,68.51,53063309,0.08367605188231586,-0.1025674613570865
2022-10-27,65.44,67.8799,65.42,65.84,25812645,-0.03897241278645458,-0.13754257270107395
2022-10-28,63.2,64.15,61.82,63.74,28638002,-0.03189550425273391,-0.1650510872412888
2022-10-31,63.49,64.8499,63.22,63.58,20645269,-0.002510197678067261,-0.1671469740634005
2022-11-01,68.01,68.4512,65.64,65.86,27256999,0.035860333438188174,-0.13728058684831002
2022-11-02,66.48,67.67,64.33,64.7,28298088,-0.01761311873671423,-0.15247576630861914
2022-11-03,63.42,66.88,63.4,65.21,23360518,0.007882534775888628,-0.14579512706313846
2022-11-04,71.17,71.64,67.45,69.81,50595584,0.07054132801717539,-0.08553838092742971
2022-11-07,71.3,71.88,68.6722,69.71,26087638,-0.0014324595330182932,-0.08684831019124961
2022-11-08,67.62,68.92,66.27,68.13,23870184,-0.022665327786544287,-0.10754519255960171
2022-11-09,66.43,66.78,64.8,64.84,22099340,-0.0482900337589901,-0.1506418653392716
2022-11-10,68.03,69.99,68.0,69.77,28757183,0.07603331276989511,-0.0860623526329577
2022-11-11,72.32,72.7,69.31,70.77,38723358,0.014332807797047487,-0.07296305999476016
2022-11-14,73.16,74.0,71.32,71.33,30310714,0.007912957467853587,-0.06562745611736953
2022-11-15,78.93,80.37,77.81,79.3,53150492,0.11173419318659739,0.038773906209064846
2022-11-16,80.32,80.45,77.41,78.16,26637348,-0.014375788146279933,0.023840712601519654
2022-11-17,76.0,85.68,75.76,84.26,62050577,0.07804503582395106,0.10374639769452476
2022-11-18,82.15,82.52,79.86,80.48,29528331,-0.04486114407785424,0.05423107152213813
2022-11-21,78.69,79.06,76.47,76.93,19005149,-0.04411033797216701,0.007728582656536753
2022-11-22,75.44,76.8,74.58,75.99,20694114,-0.012218900298973212,-0.004584752423369087
2022-11-23,78.19,78.845,76.85,78.5,19032677,0.033030661929201344,0.028294472098506773
2022-11-25,75.5,76.05,74.92,75.5,13036881,-0.03821656050955413,-0.011003405816085832
2022-11-28,74.74,77.417,74.68,75.88,19119393,0.005033112582781385,-0.006025674613570842
2022-11-29,80.24,80.89,79.45,79.86,24178076,0.05245123879810243,0.046109510086455474
2022-11-30,82.74,89.625,82.25,87.56,60169613,0.09641873278236912,0.1469740634005765
2022-12-01,84.35,87.6,84.26,85.94,20243018,-0.01850159890360903,0.12575320932669642
2022-12-02,86.05,91.85,86.05,90.06,35042629,0.047940423551315,0.1797222949960704
2022-12-05,92.9,92.9,89.63,90.52,30929815,0.0051077059737951735,0.18574796960964113
2022-12-06,91.88,92.57,89.2,91.45,26675734,0.010273972602739878,0.197930311763165
2022-12-07,87.06,89.2595,86.62,88.33,19507404,-0.03411700382722804,0.15706051873198867
2022-12-08,91.97,94.335,91.08,94.17,29241462,0.06611570247933884,0.2335603877390624
2022-12-09,93.27,93.75,91.225,91.34,15452118,-0.030052033556334234,0.19648938957296336
2022-12-12,90.09,90.889,87.75,89.41,15190207,-0.021129844536895148,0.17120775478124206
2022-12-13,93.45,94.98,90.3,91.41,21150557,0.022368862543339585,0.19740634005763713
2022-12-14,91.06,91.265,89.5,90.91,15575486,-0.005469861065528936,0.1908566937385383
2022-12-15,93.09,94.08,86.05,86.21,30419400,-0.05169948300517002,0.12929001833900977
2022-12-16,88.8,90.57,86.61,86.79,25084555,0.006727757800719214,0.13688760806916433
2022-12-19,89.75,89.78,86.5005,87.16,20737008,0.0042631639589814085,0.14173434634529736
2022-12-20,85.04,87.2,85.04,85.92,15315427,-0.014226709499770451,0.1254912234739325
2022-12-21,86.01,88.3869,85.46,87.81,18212852,0.0219972067039107,0.15024888656012592
2022-12-22,89.08,89.69,86.67,87.97,16004787,0.0018221159321261116,0.1523447733822374
2022-12-23,87.85,88.65,85.5201,85.65,17949298,-0.026372627031942653,0.12195441446161914
2022-12-27,86.55,90.6893,86.21,89.86,22959936,0.049153531815528284,0.17710243646843082
2022-12-28,88.98,90.15,86.4647,87.2,16268785,-0.029601602492766443,0.14225831805082545
2022-12-29,87.625,89.52,87.06,89.13,12535405,0.022133027522935667,0.16753995284254652
2022-12-30,87.45,89.41,87.4101,88.09,11926714,-0.011668349601705263,0.15391668849882123
2023-01-03,91.11,94.45,90.75,91.98,27891043,0.04415938244976725,0.20487293686140973
2023-01-04,98.85,104.52,96.97,103.92,53291751,0.12981082844096536,0.36127849096148834
2023-01-05,101.4,105.7,100.6401,104.58,30400384,0.006351039260970026,0.36992402410269887
2023-01-06,104.11,108.0,102.46,107.4,21072355,0.02696500286861747,0.40686402934241617
2023-01-09,111.99,113.11,108.12,110.83,42085274,0.031936685288640465,0.4517946030914335
