,date,open,high,low,close,volume,daily return,cumulative return
0,2022-10-10,250.857,253.12,247.839,248.782,16626233,,
1,2022-10-11,246.707,247.462,239.728,240.106,22611292,-0.03487390566841664,-0.03487390566841664
2,2022-10-12,236.711,248.971,233.881,239.163,33958349,-0.003927432050844115,-0.038664372824400495
3,2022-10-13,239.917,240.483,232.184,232.184,23496708,-0.029180935178100387,-0.06671704544541013
4,2022-10-14,235.768,244.067,234.259,235.013,33356073,0.01218430210522703,-0.055345643977458114
5,2022-10-17,231.241,236.522,227.091,233.127,27907859,-0.008025087973856704,-0.06292657828942594
6,2022-10-18,237.654,241.992,235.202,239.917,23465465,0.02912575548949703,-0.03563360693297746
7,2022-10-19,237.276,238.22,229.732,230.109,22222490,-0.04088080461159482,-0.07505768102193888
8,2022-10-20,223.508,225.582,217.849,219.169,52393692,-0.04754268629214853,-0.1190319235314452
9,2022-10-21,218.792,222.942,217.095,219.547,28148422,0.0017246964671098208,-0.11751252100232334
10,2022-10-24,211.248,213.134,193.518,194.461,90203187,-0.11426254970461902,-0.2183477904349993
11,2022-10-25,190.5,203.326,187.294,194.65,77424723,0.0009719172481885696,-0.21758808917043837
12,2022-10-26,193.141,205.967,190.689,199.554,53388641,0.02519393783714352,-0.1978760521259577
13,2022-10-27,208.607,209.362,199.742,201.063,45295770,0.007561862954388321,-0.1918105007597013
14,2022-10-28,198.045,199.365,188.614,189.368,43297036,-0.05816584851514195,-0.2388195287440409
15,2022-10-31,190.312,204.269,187.671,193.895,52501438,0.023905834143044258,-0.22062287464527164
16,2022-11-01,195.97,218.604,195.97,214.454,82541348,0.1060316150493823,-0.13798425931136493
17,2022-11-02,212.757,218.792,207.475,217.472,37266691,0.01407294804480208,-0.1258531565788522
18,2022-11-03,213.134,217.095,207.664,208.796,32484245,-0.039894791053560974,-0.16072706224726874
19,2022-11-04,211.625,233.316,211.625,225.017,71210433,0.0776882698902277,-0.09552539974757024
20,2022-11-07,220.49,235.39,218.415,231.429,46635182,0.028495624775016992,-0.06975183092024351
21,2022-11-08,229.543,237.654,228.977,231.807,24962454,0.0016333303086475404,-0.06823242839112165
22,2022-11-09,230.109,234.259,220.49,223.319,33569831,-0.03661666817654341,-0.10235065237838759
23,2022-11-10,215.963,221.056,215.963,218.226,24661786,-0.022805941276828112,-0.12282239068742917
24,2022-11-11,238.597,245.953,231.429,243.689,56213427,0.1166817886044742,-0.020471738309041698
25,2022-11-14,253.874,260.853,242.558,245.764,51318137,0.00851495143399994,-0.012131102732512833
26,2022-11-15,247.084,271.793,243.501,271.604,66911806,0.10514151787894077,0.09173493259158616
27,2022-11-16,269.341,279.903,264.06,277.64,65514896,0.022223531317653755,0.11599713805661183
28,2022-11-17,281.601,282.355,265.191,275.376,74035413,-0.008154444604523858,0.10689680121552203
29,2022-11-18,282.921,285.562,270.095,271.416,47461205,-0.014380338155830508,0.09097925091043568
30,2022-11-21,266.134,270.284,258.967,267.077,33198867,-0.01598652990243754,0.07353827849281713
31,2022-11-22,264.248,270.095,258.967,261.608,30179554,-0.02047724064595602,0.05155517682147437
32,2022-11-23,261.985,268.586,261.608,265.946,24791866,0.01658206171065113,0.0689921296556828
33,2022-11-24,270.095,272.924,263.117,264.437,18211288,-0.005674084212584529,0.06292657828942638
34,2022-11-25,261.23,261.985,253.12,257.458,33208168,-0.026391919436387412,0.03487390566841686
35,2022-11-28,244.255,255.949,244.255,254.629,35520872,-0.010988200017090333,0.023502504200464847
36,2022-11-29,260.665,269.718,258.213,269.529,35141370,0.05851650833172961,0.0833942970150574
37,2022-11-30,267.455,275.942,264.06,270.85,49448839,0.0049011423631595274,0.08870416670016334
38,2022-12-01,281.035,286.505,275.942,277.64,48299789,0.025069226509137676,0.11599713805661183
39,2022-12-02,279.149,282.544,274.999,279.149,26601612,0.005435095807520662,0.12206268942286846
40,2022-12-05,292.352,298.953,285.184,296.124,63438697,0.06080981841238908,0.19029511781399
41,2022-12-06,290.277,295.935,289.711,294.049,30813250,-0.007007199686617893,0.18195448223746102
