,date,open,high,low,close,volume,daily return,cumulative return
0,2014-09-01,92.7,99.7,86.62,88.85,454681100,,
1,2014-10-01,88.7,100.67,82.81,98.6,399677000,0.10973550928531228,0.10973550928531228
2,2014-11-01,99.67,120.0,99.05,111.64,674776400,0.13225152129817452,0.25649971862689935
3,2014-12-01,109.98,111.68,101.2,103.94,311993500,-0.06897169473307063,0.1698368036015756
4,2015-01-01,104.24,105.34,87.36,89.08,324825500,-0.1429670964017703,0.002588632526730361
5,2015-02-01,91.13,91.88,83.88,85.12,221207700,-0.04445442299057023,-0.04198086662915024
6,2015-03-01,85.0,87.04,80.03,83.24,347694300,-0.022086466165413654,-0.06314012380416445
7,2015-04-01,83.37,87.69,80.43,81.29,292985900,-0.023426237385872017,-0.08508722566122673
8,2015-05-01,81.03,95.06,77.77,89.32,393902500,0.09878213802435698,0.005289814293753414
9,2015-06-01,90.09,91.6,80.8,82.27,219575000,-0.07892969099865654,-0.07405740011254935
10,2015-07-01,82.6,85.38,76.21,78.34,224765100,-0.047769539321745436,-0.1182892515475521
11,2015-08-01,78.2,80.99,58.0,66.12,355698636,-0.15598672453408213,-0.2558244231851434
12,2015-09-01,64.38,68.08,57.2,58.97,454381480,-0.10813672111312778,-0.33629712999437256
13,2015-10-01,59.5,84.44,58.2,83.83,389421000,0.421570289977955,-0.05649971862689929
14,2015-11-01,83.52,86.42,75.64,84.08,466409637,0.0029822259334366663,-0.05368598761958365
15,2015-12-01,83.77,85.82,78.99,81.27,314092256,-0.033420551855375846,-0.08531232414181211
16,2016-01-01,78.18,78.68,65.34,67.03,351161250,-0.1752184077765473,-0.24558244231851434
17,2016-02-01,66.5,70.58,59.25,68.81,314744825,0.026555273758018805,-0.2255486775464265
18,2016-03-01,70.02,79.84,69.86,79.03,232625082,0.14852492370295023,-0.11052335396736057
19,2016-04-01,78.24,85.89,75.66,76.94,215925536,-0.026445653549285075,-0.13404614518851987
20,2016-05-01,76.89,82.03,74.12,82.0,378244740,0.06576553158305165,-0.07709622960045015
21,2016-06-01,79.15,80.14,73.3,79.53,376927696,-0.030121951219512222,-0.1048958919527293
22,2016-07-01,79.12,85.0,77.68,82.48,206285968,0.037092920910348326,-0.07169386606640404
23,2016-08-01,82.79,98.86,82.59,97.19,450835852,0.17834626576139656,0.0938660664040516
24,2016-09-01,97.3,109.87,97.0,105.79,421122916,0.08848646980142005,0.19065841305571185
25,2016-10-01,105.45,109.0,99.0,101.69,240708441,-0.038756026089422524,0.14451322453573434
26,2016-11-01,100.43,104.1,87.88,94.02,331337183,-0.07542531222342419,0.05818795723128867
27,2016-12-01,94.0,94.055,86.01,87.81,220196259,-0.06604977664326728,-0.011705120990433193
28,2017-01-01,89.0,104.57,88.08,101.31,239679593,0.15374103177314646,0.1402363534046145
29,2017-02-01,102.07,105.2,100.02,102.9,160939881,0.01569440331655314,0.1581316826111423
30,2017-03-01,103.68,110.45,102.1,107.83,205587829,0.04791059280855192,0.2136184580754079
31,2017-04-01,108.85,115.99,106.76,115.5,173051620,0.07113048316794957,0.2999437253798536
32,2017-05-01,115.63,126.4,114.0,122.46,278130733,0.060259740259740235,0.37827799662352257
33,2017-06-01,122.82,148.29,122.26,140.9,557326375,0.1505797811530296,0.5858187957231287
34,2017-07-01,141.75,160.39,139.495,154.95,273901743,0.0997161107168203,0.7439504783342707
35,2017-08-01,156.25,177.0,147.5,171.74,474183890,0.10835753468860942,0.9329206527855936
36,2017-09-01,171.99,180.87,166.79,172.71,364490865,0.005648072667986392,0.9438379290939782
37,2017-10-01,174.57,185.12,168.58,184.89,334790737,0.07052284175785983,1.0809229037703987
38,2017-11-01,187.88,191.75,173.62,177.08,421304903,-0.04224133268429864,0.9930219471018564
