,date,open,high,low,close,volume,daily return,cumulative return
105,2023-03-20,80.15,81.9,79.48,81.0,19536496,-0.008203746785845456,0.05509964830011782
106,2023-03-21,82.46,84.0875,82.0,83.7,16529397,0.03333333333333344,0.09026963657678855
107,2023-03-22,84.84,85.39,83.51,83.65,21204671,-0.0005973715651134137,0.08961834049759099
108,2023-03-23,87.68,88.38,85.26,86.52,26861427,0.03430962343096233,0.12700273544353347
109,2023-03-24,85.87,88.11,85.63,86.9,20349646,0.004392048081368616,0.13195258564543533
110,2023-03-27,87.13,88.22,85.5,86.12,18258302,-0.008975834292289986,0.12179236680995276
111,2023-03-28,95.35,99.51,92.06,98.4,118875179,0.14259173246632617,0.2817506838608843
112,2023-03-29,97.59,101.33,96.28,99.92,53695033,0.015447154471544655,0.3015500846684913
113,2023-03-30,101.34,105.05,100.5,103.38,57780699,0.03462770216172939,0.34661977334896554
114,2023-03-31,102.86,103.6,101.132,102.18,28382576,-0.01160766105629707,0.3309886674482232
115,2023-04-03,100.89,101.75,97.61,98.39,26888141,-0.03709140732041505,0.28162042464504466
116,2023-04-04,98.94,101.47,97.26,100.72,26868408,0.023681268421587465,0.31197082193565295
117,2023-04-05,99.24,100.45,97.66,98.55,20117745,-0.02154487688641782,0.283704572098477
118,2023-04-06,98.53,103.24,98.27,102.74,26849216,0.04251648909183148,0.338283183535236
119,2023-04-10,100.62,102.83,100.59,101.54,16308327,-0.011679968853416267,0.32265207763449366
120,2023-04-11,102.46,102.54,99.2,99.76,19017682,-0.017530037423675426,0.299465937215059
121,2023-04-12,97.82,98.89,93.58,93.84,35515995,-0.05934242181234961,0.22235248143806263
122,2023-04-13,95.875,97.19,95.095,96.17,24231741,0.024829497016197744,0.2527028787286709
123,2023-04-14,95.63,96.12,93.84,94.55,14098698,-0.01684517001143815,0.23160088576266857
124,2023-04-17,96.74,97.23,95.49,96.42,15714118,0.019777895293495495,0.25595935912465895
125,2023-04-18,99.02,99.17,95.1805,95.49,20672320,-0.009645301804604878,0.24384525205158347
126,2023-04-19,94.6,94.82,92.95,93.49,18985229,-0.020944601528955942,0.21779340888367926
127,2023-04-20,93.35,93.79,90.05,90.74,25533867,-0.029414910685634843,0.18197212452781097
128,2023-04-21,89.96,90.19,88.3,89.13,23097341,-0.01774300198368961,0.16100039077764827
129,2023-04-24,88.4,88.48,86.04,86.89,22757093,-0.02513182991136531,0.13182232642959568
130,2023-04-25,85.32,85.7,82.212,82.92,36441347,-0.045689952813902646,0.08010941774130598
131,2023-04-26,85.04,85.22,82.76,82.82,24983000,-0.001205981669078704,0.07880682558291063
132,2023-04-27,83.07,84.64,82.64,84.47,24506825,0.019922723979715062,0.10029959619643147
133,2023-04-28,84.18,85.08,83.87,84.69,18109260,0.0026044749615248275,0.10316529894490101
134,2023-05-01,84.15,85.28,83.7711,84.16,12909246,-0.006258117841539734,0.09626156050540646
135,2023-05-02,83.15,83.28,80.6538,81.53,20689482,-0.03125,0.06200338673961259
136,2023-05-03,81.305,82.0,80.49,81.48,17759399,-0.0006132711885195041,0.061352090660415026
137,2023-05-04,82.39,83.13,81.8,82.49,23773830,0.012395679921453073,0.07450827146020655
138,2023-05-05,82.75,83.38,82.03,83.22,17527620,0.008849557522123908,0.08401719421649156
139,2023-05-08,83.63,83.7,82.34,83.31,17392861,0.00108147080028842,0.08518952715904726
140,2023-05-09,80.545,82.66,80.15,82.22,13457351,-0.013083663425759284,0.07099127263253946
141,2023-05-10,82.14,84.5,81.77,82.95,16868062,0.008878618341036315,0.08050019538882447
142,2023-05-11,85.43,88.48,84.82,87.89,28104158,0.059553948161543024,0.14484824801354756
143,2023-05-12,86.71,86.71,84.76,85.34,19042794,-0.029013539651837505,0.11163214797446974
144,2023-05-15,87.13,88.4,85.8329,88.34,23691178,0.03515350363252878,0.15070991272632606
145,2023-05-16,87.11,89.3699,87.06,88.76,18177862,0.004754358161648264,0.15618079979158606
146,2023-05-17,88.46,91.43,88.01,90.68,27670688,0.02163136547994604,0.1811905692327742
147,2023-05-18,90.81,91.0,85.0,85.77,60258607,-0.054146449051610146,0.11723329425556939
148,2023-05-19,83.85,85.2,83.48,83.98,21571832,-0.020869767984143528,0.09391689462029529
149,2023-05-22,85.67,87.48,85.65,86.1,16951329,0.025244105739461675,0.12153184837827347
150,2023-05-23,84.16,84.975,82.7,82.88,19917788,-0.0373983739837398,0.07958838087794784
151,2023-05-24,82.165,82.6,80.88,81.21,17045795,-0.020149613899613894,0.05783509183274793
152,2023-05-25,80.59,80.71,78.12,78.78,21811561,-0.029922423346878335,0.02618210238374452
153,2023-05-26,79.9,81.5655,78.4,80.97,16419963,0.027798933739527687,0.05470887065259955
154,2023-05-30,80.12,80.7,78.17,78.67,21209566,-0.02840558231443746,0.024749251009509754
155,2023-05-31,79.58,79.665,77.77,79.55,16206283,0.011185966696326322,0.036212062003387446
156,2023-06-01,79.35,84.0,79.35,83.0,23217608,0.04336895034569466,0.08115149146802225
157,2023-06-02,85.08,86.03,84.14,84.27,17616090,0.015301204819277103,0.09769441187964145
158,2023-06-05,83.99,84.57,83.24,84.4,8204016,0.0015426604960246948,0.09938778168555529
159,2023-06-06,83.5,87.06,83.37,86.7,18451961,0.027251184834123254,0.12934740132864508
160,2023-06-07,85.72,86.95,85.09,85.28,12886683,-0.016378316032295337,0.11085059267943298
161,2023-06-08,85.17,86.95,85.17,86.14,11280953,0.010084427767354631,0.12205288524163183
162,2023-06-09,86.06,86.8377,85.065,85.5,12903414,-0.0074297654980264305,0.11371629542790251
163,2023-06-12,86.01,87.29,85.63,85.86,11575889,0.004210526315789442,0.11840562719812531
164,2023-06-13,87.96,89.22,87.25,87.51,16814142,0.019217330538085386,0.13989839781164637
165,2023-06-14,87.97,90.12,87.71,89.36,21519342,0.021140441092446505,0.16399635274195767
166,2023-06-15,91.46,92.77,90.6,92.2,26570478,0.03178155774395708,0.20098997004038166
167,2023-06-16,94.0,94.29,91.52,92.1,25087713,-0.0010845986984816536,0.19968737788198632
168,2023-06-20,89.83,90.2,87.32,87.93,23382865,-0.04527687296416927,0.14536928487690637
169,2023-06-21,87.38,89.16,86.62,86.77,15159909,-0.013192312066416578,0.13025921583952194
170,2023-06-22,86.78,87.315,85.32,86.89,10272698,0.001382966463063351,0.13182232642959635
171,2023-06-23,85.81,85.938,84.37,84.92,14907127,-0.02267234434342269,0.10616126090921085
172,2023-06-26,85.32,86.71,85.21,85.47,10808685,0.006476683937823857,0.11332551778038447
173,2023-06-27,86.82,87.615,86.715,87.13,13994520,0.019422019422019376,0.13494854760974495
174,2023-06-28,85.75,85.75,84.38,84.59,14113822,-0.029151842075060164,0.10186270678650677
175,2023-06-29,83.39,83.99,83.0,83.55,13362547,-0.01229459747015016,0.08831574833919653
176,2023-06-30,83.23,84.23,83.01,83.35,12174290,-0.002393776181927043,0.08571056402240607
177,2023-07-03,84.87,85.635,84.0,84.07,11514390,0.00863827234553094,0.09508922756285165
178,2023-07-05,83.98,84.69,82.82,84.3,11203853,0.002735815391935237,0.09808518952716061
179,2023-07-06,83.12,83.95,82.64,83.84,12943666,-0.005456702253855195,0.0920932655985427
180,2023-07-07,86.76,91.57,86.63,90.55,46992145,0.08003339694656475,0.17949719942686104
181,2023-07-10,90.05,92.04,89.6,90.56,25401783,0.00011043622308126722,0.1796274586427007
182,2023-07-11,91.02,92.32,89.01,91.79,20768841,0.013582155477031899,0.19564934219096197
183,2023-07-12,94.11,95.03,92.55,94.0,24161384,0.02407669680793112,0.22443662889149607
184,2023-07-13,95.03,97.005,94.6,96.61,24021402,0.027765957446808542,0.2584342842256111
185,2023-07-14,95.22,96.09,94.24,94.56,18897112,-0.021219335472518308,0.23173114497850933
186,2023-07-17,92.25,93.55,91.04,93.41,17317289,-0.012161590524534693,0.21675133515696432
187,2023-07-18,91.54,92.21,90.15,91.2,20249720,-0.02365913713735135,0.18796404845643044
188,2023-07-19,93.57,94.71,92.09,92.09,17228055,0.009758771929824661,0.199557118666148
189,2023-07-20,91.69,93.12,91.35,91.9,14752965,-0.0020631990444131,0.19708219356519718
190,2023-07-21,92.89,93.23,91.54,92.17,13899064,0.0029379760609358208,0.20059919239286428
191,2023-07-24,92.07,97.4686,91.3,96.35,33376076,0.04535098188130626,0.2550475446137841
192,2023-07-25,98.17,98.49,94.61,94.98,25827317,-0.014218993253762191,0.23720203204377
193,2023-07-26,94.95,97.545,94.84,97.14,15833421,0.0227416298168035,0.26533802266510653
194,2023-07-27,97.75,97.99,95.1612,95.44,18685523,-0.01750051472102121,0.2431939559723879
195,2023-07-28,98.07,101.22,97.96,100.55,31956520,0.053541492036881744,0.309756415266383
196,2023-07-31,99.79,102.5,99.72,102.16,17726466,0.016011934361014335,0.3307281490165457
197,2023-08-01,99.87,101.16,99.3,100.1,14418435,-0.02016444792482386,0.30389475055360426
198,2023-08-02,97.72,97.74,94.56,95.07,19452332,-0.05024975024975031,0.23837436498632525
199,2023-08-03,96.71,98.49,96.58,97.58,15462655,0.026401598821920835,0.27106942816204516
200,2023-08-04,97.735,98.49,96.69,96.9,13477295,-0.006968641114982521,0.2622118014849577
201,2023-08-07,97.78,97.8,95.03,96.56,13893855,-0.0035087719298245723,0.257782988146414
202,2023-08-08,93.51,94.48,92.9218,94.22,13504738,-0.024233637116818585,0.22730233163996605
203,2023-08-09,96.025,96.3,94.08,94.85,18640070,0.006686478454680511,0.23550866223785594
204,2023-08-10,98.31,101.84,97.12,99.21,53193104,0.04596731681602528,0.2923016803438869
205,2023-08-11,97.34,97.65,94.34,95.72,25222754,-0.035177905453079306,0.2468412140158942
206,2023-08-14,94.24,94.45,92.53,93.46,17580971,-0.0236105307145843,0.21740263123616232
207,2023-08-15,93.0,93.01,90.7446,91.59,14756289,-0.020008559811684035,0.19304415787417195
208,2023-08-16,89.63,90.5,88.29,89.12,23292415,-0.026968009608035803,0.1608701315618104
209,2023-08-17,91.94,91.95,90.26,90.65,15732323,0.017167863554757634,0.18079979158525705
210,2023-08-18,87.78,88.36,86.86,88.03,20424821,-0.02890237175951471,0.14667187703530238
211,2023-08-21,87.6,88.82,87.22,88.57,14167291,0.006134272407133823,0.15370587469063635
212,2023-08-22,89.28,89.49,87.86,88.08,11611582,-0.0055323472959241116,0.14732317311449994
213,2023-08-23,88.37,90.59,88.31,89.84,12185729,0.019981834695731227,0.17024879510225577
214,2023-08-24,90.49,90.92,89.04,89.11,10684541,-0.008125556544968826,0.16073987234597076
215,2023-08-25,89.25,90.04,88.27,89.82,11382199,0.007967680395017274,0.1699882766705767
216,2023-08-28,91.5,92.77,91.29,92.24,14613754,0.026942774437764383,0.20151100690374069
217,2023-08-29,93.45,94.095,92.34,94.03,16927977,0.01940589765828271,0.22482740653901478
218,2023-08-30,92.55,94.25,92.47,93.65,13779899,-0.004041263426565966,0.21987755633711292
219,2023-08-31,92.98,93.36,92.16,92.9,13332433,-0.008008542445274935,0.21010811514914884
220,2023-09-01,94.55,96.68,94.52,95.01,17470363,0.022712594187298096,0.2375928096912876
221,2023-09-05,94.53,95.3921,94.07,94.65,10097585,-0.003789074834227968,0.2329034779210648
222,2023-09-06,94.15,95.8,94.13,94.45,10123603,-0.0021130480718436484,0.23029829360427434
223,2023-09-07,91.64,91.76,88.955,89.97,18667208,-0.0474325039703547,0.17194216490816894
224,2023-09-08,89.6,90.3,88.73,90.05,10343582,0.000889185283983629,0.1729842386348852
225,2023-09-11,89.73,90.35,87.71,88.71,15773514,-0.014880621876735223,0.15552950371238938
226,2023-09-12,88.19,89.96,88.18,88.3,10262471,-0.004621801375267687,0.15018887586296903
227,2023-09-13,87.94,88.29,87.382,87.64,10634898,-0.007474518686296672,0.14159176761756065
228,2023-09-14,88.55,88.6,87.44,88.0,8643075,0.004107713372889066,0.14628109938778344
229,2023-09-15,87.77,88.22,86.82,87.07,10147651,-0.010568181818181865,0.13416699231470797
230,2023-09-18,86.15,87.17,85.395,87.02,9291628,-0.0005742506029631222,0.1335156962355104
231,2023-09-19,86.12,87.88,86.08,87.11,9247017,0.0010342450011491255,0.1346880291780661
232,2023-09-20,86.97,87.5,85.65,85.74,9228231,-0.0157272414188957,0.11684251660805178
233,2023-09-21,83.86,84.775,83.76,84.11,10638859,-0.01901096337765329,0.09561026442621001
234,2023-09-22,87.365,88.875,87.11,88.3,22469600,0.04981571751278091,0.15018887586296925
235,2023-09-25,85.88,87.27,85.77,87.22,9897193,-0.012231030577576463,0.13612088055230087
236,2023-09-26,86.46,87.07,85.7,85.91,9666610,-0.015019490942444369,0.11905692327732376
237,2023-09-27,86.38,86.55,85.3,86.19,7233891,0.0032592247701082044,0.12270418132083027
238,2023-09-28,84.89,85.89,84.305,85.54,10093639,-0.007541478129713286,0.11423733229126154
239,2023-09-29,87.29,87.95,86.605,86.74,9654824,0.014028524666822362,0.1298684381920039
240,2023-10-02,86.75,87.105,85.89,86.53,8209831,-0.0024210283606178606,0.127132994659374
241,2023-10-03,84.5,85.0,83.95,84.54,11448823,-0.022997804229746843,0.10121141070730943
242,2023-10-04,84.275,84.54,83.6501,84.08,8904691,-0.0054412112609416585,0.0952194867786913
243,2023-10-05,83.52,83.71,82.45,83.67,10334535,-0.004876308277830588,0.08987885892927094
244,2023-10-06,84.25,86.515,84.0,86.06,13423653,0.028564599019959447,0.12101081151491644
245,2023-10-09,83.91,85.21,83.57,84.85,10880041,-0.014059958168719633,0.10524944639833422
246,2023-10-10,85.67,87.74,85.57,87.17,13557779,0.027342368886269952,0.1354695844731031
247,2023-10-11,88.01,88.7963,87.145,87.78,11111515,0.006997820351038131,0.14341539663931369
248,2023-10-12,87.58,87.67,84.2,84.51,16158058,-0.03725222146274776,0.1008206330597905
249,2023-10-13,84.06,85.49,83.75,84.02,10333073,-0.00579813039876953,0.09443793148365387
250,2023-10-16,83.7,84.965,82.63,84.31,10075338,0.0034515591525827727,0.09821544874300003
