date,open,high,low,close,volume,daily return,cumulative return
2023-03-30,49.28,52.63,49.21,51.77,4123617,0.04818789228588782,0.4812589413447794
2023-03-31,51.6,53.296,51.12,51.85,3217688,0.0015452965037665578,0.4835479256080124
2023-04-03,51.63,54.1,51.27,51.55,2481457,-0.005785920925747479,0.47496423462088777
2023-04-04,51.12,51.41,49.77,51.02,1265985,-0.010281280310378116,0.45979971387696805
2023-04-05,51.04,51.04,47.995,48.3,1472510,-0.05331242649941215,0.38197424892703924
2023-04-06,48.59,49.45,47.86,49.0,1089350,0.01449275362318847,0.4020028612303297
2023-04-10,49.0,49.49,47.76,48.04,903615,-0.01959183673469389,0.37453505007153143
2023-04-11,48.53,51.82,48.53,49.86,2785851,0.03788509575353882,0.4266094420600868
2023-04-12,49.86,49.86,47.422,47.56,1976649,-0.04612916165262726,0.36080114449213263
2023-04-13,48.61,48.8058,47.8,48.05,1025256,0.010302775441547452,0.37482117310443575
2023-04-14,48.3,49.13,47.6,47.81,1175324,-0.004994797086368297,0.36795422031473635
2023-04-17,49.0,49.56,48.2601,49.21,1103362,0.029282576866764165,0.408011444921317
2023-04-18,49.31,49.91,48.89,49.31,975284,0.002032107295265151,0.4108726752503584
2023-04-19,48.08,49.52,47.92,49.03,1589827,-0.005678361387142616,0.4028612303290422
2023-04-20,48.73,48.8,46.53,47.03,1963204,-0.04079135223332653,0.34563662374821247
2023-04-21,46.28,46.82,44.78,46.26,1703371,-0.016372528173506318,0.3236051502145929
2023-04-24,45.73,45.73,43.9,44.14,1602604,-0.045827929096411535,0.26294706723891337
2023-04-25,43.22,43.33,41.92,42.93,1601949,-0.027412777526053533,0.22832618025751117
2023-04-26,44.23,44.36,42.86,43.06,2354362,0.003028185418122664,0.2320457796852653
2023-04-27,43.2,44.2,42.84,43.76,1370749,0.016256386437528914,0.2520743919885555
2023-04-28,43.75,44.915,43.1547,44.27,1591416,0.011654478976234062,0.2666666666666673
2023-05-01,44.23,44.4,43.2,43.51,1257325,-0.017167381974249052,0.2449213161659518
2023-05-02,43.36,43.36,42.16,42.6,1482320,-0.0209147322454607,0.21888412017167447
2023-05-03,42.68,43.27,42.27,42.76,784532,0.00375586854460086,0.22346208869814066
2023-05-04,43.3,43.34,42.0438,42.36,1397339,-0.009354536950420878,0.21201716738197485
2023-05-05,42.8,42.95,42.39,42.41,1076195,0.0011803588290839606,0.21344778254649555
2023-05-08,42.97,42.999,41.0951,41.26,1960696,-0.027116246168356506,0.18054363376251836
2023-05-09,40.28,42.78,40.01,42.64,1584430,0.033446437227338865,0.22002861230329085
2023-05-10,42.47,42.7041,41.4,41.99,991361,-0.015243902439024404,0.2014306151645211
2023-05-11,42.01,43.28,41.85,42.95,1390258,0.02286258633007865,0.22889842632331936
2023-05-12,42.52,42.52,40.9506,41.01,1404643,-0.04516880093131559,0.17339055793991442
2023-05-15,41.75,43.15,39.8,43.15,3064000,0.05218239453791762,0.23462088698140238
2023-05-16,39.54,41.81,39.4,41.24,5929544,-0.04426419466975662,0.17997138769670995
2023-05-17,40.87,41.552,40.23,41.42,2086619,0.004364694471387098,0.18512160228898478
2023-05-18,40.53,40.89,38.04,38.66,4729816,-0.06663447609850326,0.10615164520743958
2023-05-19,38.54,38.85,37.52,38.09,2126995,-0.014743921365752533,0.08984263233190326
2023-05-22,39.0,40.06,38.6801,39.57,2423750,0.03885534260960877,0.13218884120171714
2023-05-23,39.24,39.89,38.57,38.62,1812814,-0.02400808693454648,0.10500715307582298
2023-05-24,39.0,40.3,38.02,39.12,4002704,0.012946659761781554,0.11931330472103063
2023-05-25,39.73,39.78,37.32,37.96,2420921,-0.02965235173824121,0.08612303290414935
2023-05-26,38.61,39.77,38.28,38.395,2219726,0.011459430979978924,0.09856938483547983
2023-05-30,38.7,38.7,35.91,36.94,3331482,-0.037895559317619565,0.05693848354792608
2023-05-31,36.9,36.97,36.0,36.86,1956373,-0.0021656740660530582,0.05464949928469287
2023-06-01,36.82,38.9198,36.78,38.21,2019805,0.03662506782419972,0.09327610872675307
2023-06-02,39.97,40.1,38.81,38.98,2099265,0.020151792724417694,0.11530758226037263
2023-06-05,38.8,39.2375,37.95,39.12,1172301,0.0035915854284247484,0.11931330472103063
2023-06-06,38.99,40.51,38.75,40.225,2042934,0.028246421267893673,0.15092989985693905
2023-06-07,40.06,41.3563,39.65,40.19,1274442,-0.0008701056556869036,0.1499284692417744
2023-06-08,40.4,40.8,40.1,40.37,889844,0.004478726051256432,0.155078683834049
2023-06-09,40.78,42.515,40.71,41.7,1899726,0.0329452563784991,0.193133047210301
2023-06-12,41.86,42.15,40.67,40.82,1100388,-0.02110311750599525,0.16795422031473595
2023-06-13,41.62,42.61,41.17,41.52,981736,0.01714845663890263,0.18798283261802662
2023-06-14,41.5,42.29,41.45,41.92,1099387,0.00963391136801528,0.19942775393419243
2023-06-15,43.03,43.46,42.34,42.53,1779718,0.014551526717557328,0.21688125894134558
2023-06-16,43.1,43.44,41.28,42.03,1437235,-0.01175640724194682,0.20257510729613815
2023-06-20,40.75,40.78,38.95,39.48,2438329,-0.06067094932191297,0.12961373390558006
2023-06-21,39.6,40.24,39.24,39.9,2714553,0.010638297872340496,0.1416309012875543
2023-06-22,39.8,40.1254,39.2,39.84,572883,-0.0015037593984961184,0.1399141630901295
2023-06-23,39.31,39.42,38.25,38.99,1013195,-0.02133534136546189,0.11559370529327673
2023-06-26,38.93,39.53,38.76,38.96,752565,-0.0007694280584765734,0.11473533619456422
2023-06-27,39.91,40.3,39.55,39.83,1016654,0.022330595482546123,0.13962804005722518
2023-06-28,39.72,40.22,39.06,39.9,1136040,0.0017574692442883233,0.1416309012875543
2023-06-29,39.2,39.78,38.95,39.65,753239,-0.006265664160400974,0.13447782546495057
2023-06-30,39.92,40.83,39.66,39.74,1487213,0.0022698612862548373,0.1370529327610881
2023-07-03,40.54,42.385,39.05,41.12,3185835,0.03472571716155004,0.17653791130186058
2023-07-05,40.32,42.42,40.14,42.06,1966298,0.022859922178988468,0.20343347639485065
2023-07-06,41.27,42.0,39.42,39.83,1828580,-0.05301949595815514,0.13962804005722518
2023-07-07,39.86,42.76,39.83,42.34,2789405,0.06301782575947801,0.21144492131616688
2023-07-10,42.0,43.07,41.84,42.62,1351243,0.006613131790269122,0.21945636623748288
2023-07-11,43.11,44.64,42.8,43.42,1751690,0.0187705302674801,0.24234620886981495
2023-07-12,44.36,46.025,43.65,45.27,2305693,0.04260709350529712,0.2952789699570826
2023-07-13,46.11,46.58,45.38,46.33,1870832,0.023415065164567928,0.325608011444922
2023-07-14,45.77,47.385,45.61,46.97,1598086,0.013813943449169086,0.3439198855507877
2023-07-17,46.77,47.57,46.2701,46.56,1236934,-0.008728975942090655,0.33218884120171754
2023-07-18,45.41,46.015,43.64,44.02,1455343,-0.054553264604811025,0.2595135908440638
2023-07-19,44.98,48.52,44.98,47.07,3514733,0.06928668786915027,0.34678111587982907
2023-07-20,46.27,47.8,46.19,47.41,1148247,0.0072232844699382515,0.35650929899856987
2023-07-21,47.89,48.22,46.37,46.45,1241856,-0.02024889263868368,0.32904148783977183
2023-07-24,46.14,50.48,45.69,49.38,2995646,0.0630785791173305,0.41287553648068753
2023-07-25,51.5,52.4,50.26,51.26,2491228,0.038072093965167975,0.46666666666666745
2023-07-26,51.27,53.598,51.27,52.89,2806927,0.031798673429574764,0.5133047210300439
2023-07-27,53.85,55.5957,52.89,54.42,2827389,0.028927963698241577,0.5570815450643787
2023-07-28,57.2,59.35,56.63,58.71,4130857,0.07883131201764049,0.6798283261802585
2023-07-31,58.73,60.95,57.9484,60.2,2468567,0.025378981434168058,0.7224606580829769
2023-08-01,58.62,61.8,58.5,59.88,2616074,-0.0053156146179401675,0.7133047210300443
2023-08-02,57.81,58.08,54.845,55.44,3402104,-0.07414829659318645,0.586266094420602
2023-08-03,57.6,60.46,57.59,58.535,2997295,0.05582611832611839,0.6748211731044362
2023-08-04,58.7,58.85,56.95,57.31,1279713,-0.020927650123857444,0.639771101573678
2023-08-07,57.68,57.68,55.5,56.33,1057333,-0.017099982551038284,0.6117310443490713
2023-08-08,53.93,54.82,53.47,54.28,1831103,-0.036392685957748916,0.5530758226037209
2023-08-09,55.03,55.03,53.66,53.8,757024,-0.008843036109064228,0.5393419170243217
2023-08-10,55.42,55.6,53.68,53.73,2271800,-0.0013011152416356753,0.5373390557939925
2023-08-11,52.09,52.539,49.07,49.22,3095698,-0.08393820956635023,0.40829756795422134
