date,open,high,low,close,volume,daily return,cumulative return,1M return,3M return,1Y return
2022-11-11,3963.72,4001.48,3944.82,3992.93,3034916393,,,,,
2022-11-14,3977.97,4008.97,3956.4,3957.25,2616170591,-0.008935794015923149,-0.008935794015923149,,,-0.008935794015923149
2022-11-15,4006.41,4028.84,3953.17,3991.73,2792819110,0.008713121485880437,-0.00030053118887629626,,,-0.00030053118887629626
2022-11-16,3976.82,3983.09,3954.34,3958.79,2405352566,-0.008252061136399536,-0.008550112323531867,,,-0.008550112323531867
2022-11-17,3919.26,3954.33,3906.54,3946.56,2197357562,-0.003089327799655983,-0.011613026023496564,,,-0.011613026023496564
2022-11-18,3966.39,3979.89,3935.98,3965.34,2236031886,0.004758574556069206,-0.00690971291758169,,,-0.00690971291758169
2022-11-21,3956.23,3962.0,3933.34,3949.94,2114751814,-0.0038836518432215916,-0.010766529841494732,,,-0.010766529841494732
2022-11-22,3965.51,4005.88,3956.88,4003.58,1999286384,0.013579953113211918,0.0026672143012775873,,,0.0026672143012775873
2022-11-23,4000.3,4033.78,3998.66,4027.26,1754889008,0.0059147063378277576,0.008597696428437551,,,0.008597696428437551
2022-11-25,4023.34,4034.02,4020.76,4026.12,904023924,-0.0002830708720074071,0.008312191799004998,,,0.008312191799004998
2022-11-28,4005.36,4012.27,3955.77,3963.94,2098002809,-0.01544414970244301,-0.007260332637937239,,,-0.007260332637937239
2022-11-29,3964.19,3976.77,3937.65,3957.63,1904577499,-0.0015918505325509535,-0.008840625806112001,,,-0.008840625806112001
2022-11-30,3957.18,4080.11,3938.58,4080.11,3725120921,0.030947814727501077,0.021833590871866315,,,0.021833590871866315
2022-12-01,4087.14,4100.51,4050.87,4076.57,2319575512,-0.0008676236670089876,0.02094702386468117,,,0.02094702386468117
2022-12-02,4040.17,4080.48,4026.63,4071.7,2076661712,-0.0011946317615054713,0.019727368123158007,,,0.019727368123158007
2022-12-05,4052.02,4052.45,3984.49,3998.84,2285520061,-0.017894245646781326,0.001480116105216478,,,0.001480116105216478
2022-12-06,3996.63,4001.51,3918.39,3941.26,2367309709,-0.014399175760970717,-0.012940372107699938,,,-0.012940372107699938
2022-12-07,3933.28,3957.57,3922.68,3933.92,2266023350,-0.001862348589029894,-0.014778621212993559,,,-0.014778621212993559
2022-12-08,3947.79,3974.19,3935.83,3963.51,2158569243,0.007521759466384781,-0.007368022980617672,,,-0.007368022980617672
2022-12-09,3954.17,3977.02,3933.04,3934.38,2123522256,-0.007349546235533633,-0.014663417590590755,,,-0.014663417590590755
2022-12-12,3939.29,3990.71,3935.3,3990.56,2285930522,0.014279251114533986,-0.0005935490980301106,,,-0.0005935490980301106
2022-12-13,4069.38,4100.96,3993.03,4019.65,3098537393,0.007289703700733785,0.006691827805647144,,,0.006691827805647144
2022-12-14,4015.54,4053.76,3965.65,3995.32,2609712868,-0.006052765788066128,0.0005985579511793571,,,0.0005985579511793571
2022-12-15,3958.37,3958.37,3879.45,3895.75,2685180217,-0.024921658340258168,-0.02433801744583497,,,-0.02433801744583497
2022-12-16,3890.91,3890.91,3827.91,3852.36,5092425451,-0.011137778348199956,-0.03520472435028854,,,-0.03520472435028854
2022-12-19,3853.79,3854.86,3800.04,3817.66,2305799311,-0.009007465553582783,-0.04389508456196267,,,-0.04389508456196267
2022-12-20,3810.47,3838.24,3795.62,3821.62,2225274620,0.0010372846193742458,-0.04290333163867066,,,-0.04290333163867066
2022-12-21,3839.49,3889.82,3839.49,3878.44,2149720001,0.014868040255179737,-0.028673179845375985,,,-0.028673179845375985
2022-12-22,3853.26,3853.26,3764.49,3822.39,2363943405,-0.014451686760656446,-0.04271049079247513,,,-0.04271049079247513
2022-12-23,3815.11,3845.8,3797.01,3844.82,1583162578,0.005868056373107056,-0.037093061987061415,,,-0.037093061987061415
2022-12-27,3843.34,3846.65,3813.22,3829.25,1748005434,-0.004049604402806883,-0.040992454162731895,,,-0.040992454162731895
2022-12-28,3829.56,3848.32,3780.78,3783.22,1740216647,-0.01202063067180259,-0.052520329682713474,,,-0.052520329682713474
2022-12-29,3805.45,3858.19,3805.45,3849.28,1735212263,0.017461316021801565,-0.035976087735070994,,,-0.035976087735070994
2022-12-30,3829.06,3839.85,3800.34,3839.5,1706520077,-0.0025407348906808513,-0.03842541692441315,,,-0.03842541692441315
2023-01-03,3853.29,3878.46,3794.33,3824.14,2353540733,-0.004000520901158988,-0.04227221614203025,,,-0.04227221614203025
2023-01-04,3840.36,3873.16,3815.77,3852.97,2567992679,0.00753894993384141,-0.0350519543292761,,,-0.0350519543292761
2023-01-05,3839.74,3839.74,3802.42,3808.1,2266034626,-0.01164556173549236,-0.04628931636667721,,,-0.04628931636667721
2023-01-06,3823.37,3906.19,3809.56,3895.08,2468620057,0.02284078674404566,-0.024505814026290484,,,-0.024505814026290484
2023-01-09,3910.82,3950.57,3890.42,3892.09,2501267520,-0.0007676350678290644,-0.025254637571907268,,,-0.025254637571907268
2023-01-10,3888.57,3919.83,3877.29,3919.25,2141672901,0.006978255898501873,-0.018452614997006123,,,-0.018452614997006123
2023-01-11,3932.35,3970.07,3928.54,3969.61,2355503960,0.012849397206098123,-0.005840322770495732,,,-0.005840322770495732
2023-01-12,3977.57,3997.76,3937.56,3983.17,2469532625,0.00341595270064321,-0.0024443203361930177,,,-0.0024443203361930177
2023-01-13,3960.6,4003.95,3947.67,3999.09,2307056058,0.003996816605869258,0.0015427267695664604,,,0.0015427267695664604
2023-01-17,3999.28,4015.39,3984.57,3990.97,2497719840,-0.0020304619300891558,-0.0004908676084968144,,,-0.0004908676084968144
2023-01-18,4002.25,4014.16,3926.59,3928.86,2544793865,-0.01556263264319191,-0.016045861059421296,,,-0.016045861059421296
2023-01-19,3911.84,3922.94,3885.54,3898.85,2465117719,-0.007638348019527341,-0.023561645207903825,,,-0.023561645207903825
2023-01-20,3909.04,3972.96,3897.86,3972.61,2618072380,0.01891839901509429,-0.0050889947983047135,,,-0.0050889947983047135
2023-01-23,3978.14,4039.31,3971.64,4019.81,2471057015,0.011881357596139619,0.0067318986308313455,,,0.0067318986308313455
2023-01-24,4001.74,4023.92,3989.79,4016.95,2090577587,-0.0007114764130643492,0.006015632630675949,,,0.006015632630675949
2023-01-25,3982.71,4019.55,3949.06,4016.22,2416510578,-0.00018172991946630024,0.005832809490776247,,,0.005832809490776247
2023-01-26,4036.08,4061.57,4013.29,4060.43,2433484364,0.011007863115068517,0.016904879374295412,,,0.016904879374295412
2023-01-27,4053.72,4094.21,4048.7,4070.56,2574067234,0.002494809663015962,0.019441863493726563,,,0.019441863493726563
2023-01-30,4049.27,4063.85,4015.55,4017.77,2324034376,-0.012968731575016657,0.006220995609741653,,,0.006220995609741653
2023-01-31,4020.85,4077.16,4020.44,4076.6,2868870223,0.014642450911824145,0.020954537144404206,,,0.020954537144404206
2023-02-01,4070.07,4148.95,4037.2,4119.21,2956700223,0.010452337732424155,0.031625898776088235,,,0.031625898776088235
2023-02-02,4158.68,4195.44,4141.88,4179.76,3398010196,0.01469942051995421,0.04679020168147363,,,0.04679020168147363
2023-02-03,4136.69,4182.36,4123.36,4136.48,2901873835,-0.010354661511665864,0.03595104346933353,,,0.03595104346933353
2023-02-06,4119.57,4124.63,4093.38,4111.08,2284999319,-0.006140486597300043,0.02958979997145117,,,0.02958979997145117
2023-02-07,4105.35,4176.54,4088.39,4164.0,2621862384,0.01287252984617182,0.04284322540089769,,,0.04284322540089769
2023-02-08,4153.47,4156.85,4111.67,4117.86,2562635952,-0.011080691642651352,0.031287801188602415,,,0.031287801188602415
2023-02-09,4144.25,4156.23,4069.67,4081.5,2663001630,-0.008829829085981511,0.022181706165649295,,,0.022181706165649295
2023-02-10,4068.92,4094.36,4060.79,4090.46,2312829901,0.0021952713463186946,0.024425672375925966,,,0.024425672375925966
2023-02-13,4096.62,4138.9,4092.67,4137.29,2126829620,0.011448590134117032,0.03615390202182511,,,0.03615390202182511
2023-02-14,4126.7,4159.77,4095.01,4136.13,2219452937,-0.0002803767683676739,0.035863388539244756,,,0.035863388539244756
2023-02-15,4119.5,4148.11,4103.98,4147.6,2122414696,0.0027731236687436045,0.038735965819587825,,,0.038735965819587825
2023-02-16,4114.75,4136.54,4089.49,4090.41,2264747692,-0.01378869707782826,0.024413150243056236,,,0.024413150243056236
2023-02-17,4077.39,4081.51,4047.95,4079.09,2380466016,-0.0027674487398573477,0.0215781393613228,,,0.0215781393613228
2023-02-21,4052.35,4052.35,3995.19,3997.34,2358018819,-0.020041234687148357,0.0011044521191221346,,,0.0011044521191221346
2023-02-22,4001.83,4017.37,3976.9,3991.05,2263234075,-0.0015735464083616035,-0.0004708321959047135,,,-0.0004708321959047135
2023-02-23,4018.6,4028.3,3969.19,4012.32,2310756842,0.0053294245875146196,0.004856083126928423,,,0.004856083126928423
2023-02-24,3973.24,3978.25,3943.08,3970.04,2180752207,-0.010537544363360851,-0.005732632427814632,,,-0.005732632427814632
2023-02-27,3992.36,4018.05,3973.55,3982.24,2068823837,0.0030730168965551474,-0.0026772320075718614,,,-0.0026772320075718614
2023-02-28,3977.19,3997.5,3968.98,3970.15,2772309997,-0.0030359797500902896,-0.005705083735500827,,,-0.005705083735500827
2023-03-01,3963.34,3971.73,3939.05,3951.39,2226303889,-0.004725262269687613,-0.010403387988267676,,,-0.010403387988267676
2023-03-02,3938.68,3990.84,3928.16,3981.35,2252508558,0.0075821419804169565,-0.0029001259726550987,,,-0.0029001259726550987
2023-03-03,3998.02,4048.29,3995.17,4045.64,2225331080,0.0161477890665227,0.013200832471394808,,,0.013200832471394808
2023-03-06,4055.15,4078.49,4044.61,4048.42,2184844278,0.0006871595099910977,0.013897063058958325,,,0.013897063058958325
2023-03-07,4048.26,4050.0,3980.31,3986.37,2262249776,-0.015326967063694075,-0.0016429038325225243,,,-0.0016429038325225243
2023-03-08,3987.55,4000.41,3969.76,3992.01,2043037375,0.001414821002566402,-0.00023040724480360986,,,-0.00023040724480360986
2023-03-09,3998.66,4017.81,3908.7,3918.32,2607333055,-0.018459372596762003,-0.018685526668384744,,,-0.018685526668384744
2023-03-10,3912.77,3934.05,3846.32,3861.59,3239658628,-0.014478143694236278,-0.03289313862251364,,,-0.03289313862251364
2023-03-13,3835.12,3905.05,3808.86,3855.76,3998386245,-0.0015097408062482165,-0.034353219315137906,,,-0.034353219315137906
2023-03-14,3894.01,3937.29,3873.63,3919.29,3435915114,0.016476647924144494,-0.01844259729070985,,,-0.01844259729070985
2023-03-15,3876.74,3894.26,3838.24,3891.93,3668065786,-0.006980856226510457,-0.02529470839709047,,,-0.02529470839709047
2023-03-16,3878.93,3964.46,3864.11,3960.28,3619972335,0.017561980816715783,-0.00817695276400876,,,-0.00817695276400876
2023-03-17,3958.69,3958.91,3901.27,3916.64,5749866962,-0.01101942286909019,-0.01910627033281176,,,-0.01910627033281176
2023-03-20,3917.47,3956.62,3916.89,3951.57,2960669163,0.008918358593079878,-0.010358308309936226,,,-0.010358308309936226
2023-03-21,3975.89,4009.08,3971.19,4002.87,2956224236,0.012982181765728518,0.0024894000145272432,,,0.0024894000145272432
2023-03-22,4002.04,4039.49,3936.17,3936.97,2696339179,-0.01646318766285193,-0.0140147711079317,,,-0.0140147711079317
2023-03-23,3959.21,4007.66,3919.05,3948.72,2802809584,0.002984528711166279,-0.011072069883517499,,,-0.011072069883517499
2023-03-24,3939.21,3972.74,3909.16,3970.99,2587876271,0.0056398022650376856,-0.005494711903287541,,,-0.005494711903287541
2023-03-27,3982.93,4003.83,3970.49,3977.53,2462533496,0.0016469444647304599,-0.003856816923911488,,,-0.003856816923911488
2023-03-28,3974.13,3979.2,3951.53,3971.27,1993070521,-0.0015738410521103363,-0.00542458795921652,,,-0.00542458795921652
2023-03-29,3999.53,4030.59,3999.53,4027.81,2265577855,0.014237259113583312,0.008735439890007024,,,0.008735439890007024
2023-03-30,4046.74,4057.85,4032.1,4050.83,2132810697,0.0057152646227105475,0.01450062986328482,,,0.01450062986328482
2023-03-31,4056.18,4110.75,4056.18,4109.31,2520190960,0.014436547571732294,0.029146516467858596,,,0.029146516467858596
2023-04-03,4102.2,4127.66,4098.79,4124.51,2425325670,0.0036989178231867648,0.03295324486029205,,,0.03295324486029205
2023-04-04,4128.03,4133.13,4086.87,4100.6,2264339496,-0.0057970522559043225,0.02696516092193102,,,0.02696516092193102
2023-04-05,4094.5,4099.69,4072.56,4090.38,2325768295,-0.0024923181973370845,0.024405636963334087,,,0.024405636963334087
2023-04-06,4081.15,4107.32,4069.84,4105.02,2074265485,0.003579129567424122,0.0280721174676255,,,0.0280721174676255
2023-04-10,4085.2,4109.5,4072.55,4109.11,1949420359,0.0009963410653295313,0.029096427936378788,,,0.029096427936378788
