date,open,high,low,close,volume,daily return,cumulative return,1M return,3M return,1Y return
2022-10-28,33.0,33.99,32.32,33.85,1540103,,,,,
2022-10-31,33.57,34.57,33.57,33.86,1052614,0.00029542097488910457,0.00029542097488910457,,,0.00029542097488910457
2022-11-01,36.5,36.7499,35.06,35.5,2802344,0.04843473124630826,0.048744460856720684,,,0.048744460856720684
2022-11-02,36.11,37.09,35.44,36.07,1936680,0.01605633802816908,0.06558345642540608,,,0.06558345642540608
2022-11-03,35.5,38.0,35.48,37.59,2124367,0.0421402827834767,0.1104874446085673,,,0.1104874446085673
2022-11-04,40.11,40.43,38.31,38.91,3650866,0.03511572226656012,0.14948301329394376,,,0.14948301329394376
2022-11-07,39.23,40.47,39.23,40.22,1407919,0.03366743767668989,0.18818316100443133,,,0.18818316100443133
2022-11-08,39.22,40.215,38.64,40.0,1097888,-0.005469915464942798,0.1816838995568686,,,0.1816838995568686
2022-11-09,39.25,40.09,38.6,38.61,1161951,-0.03475000000000006,0.1406203840472673,,,0.1406203840472673
2022-11-10,40.96,42.14,40.4,42.11,1854514,0.09065009065009066,0.2440177252584932,,,0.2440177252584932
2022-11-11,43.51,45.92,42.69,45.61,2765534,0.08311564948943251,0.3474150664697193,,,0.3474150664697193
2022-11-14,46.05,49.71,45.93,49.01,3170839,0.0745450559087919,0.44785819793205306,,,0.44785819793205306
2022-11-15,52.2,53.99,51.2,53.86,5370998,0.09895939604162418,0.5911373707533234,,,0.5911373707533234
2022-11-16,51.63,52.88,50.29,50.35,3029693,-0.06516895655402888,0.4874446085672084,,,0.4874446085672084
2022-11-17,48.41,53.25,48.41,52.26,2809152,0.037934458788480674,0.5438700147710489,,,0.5438700147710489
2022-11-18,52.0,52.67,49.95,50.62,1588177,-0.03138155376961349,0.4954209748892173,,,0.4954209748892173
2022-11-21,51.44,54.17,48.8,50.4,5200733,-0.004346108257605619,0.4889217134416546,,,0.4889217134416546
2022-11-22,49.32,54.6,48.87,54.39,4094365,0.07916666666666661,0.6067946824224522,,,0.6067946824224522
2022-11-23,55.0,56.44,53.91,56.38,2332571,0.03658760801617955,0.6655834564254066,,,0.6655834564254066
2022-11-25,54.35,54.58,51.81,52.71,1413449,-0.06509400496630013,0.5571639586410639,,,0.5571639586410639
2022-11-28,51.3,55.12,51.11,53.49,1836308,0.014797951052931246,0.580206794682423,,,0.580206794682423
2022-11-29,56.4,59.38,56.2801,58.5,3891311,0.09366236679753226,0.7282127031019208,,,0.7282127031019208
2022-11-30,60.01,61.5,59.19,61.49,4897596,0.05111111111111111,0.8165435745937968,,,0.8165435745937968
2022-12-01,60.11,61.1,59.65,60.95,2012886,-0.008781915758659942,0.8005908419497791,,,0.8005908419497791
2022-12-02,60.5,67.9,60.36,66.3,5148616,0.08777686628383918,0.9586410635155103,,,0.9586410635155103
2022-12-05,70.44,70.52,63.05,65.63,5508160,-0.010105580693816063,0.9388478581979325,,,0.9388478581979325
2022-12-06,66.8,68.38,65.03,67.22,3064634,0.024226725582812803,0.9858197932053181,,,0.9858197932053181
2022-12-07,64.36,65.48,63.24,65.08,2023473,-0.03183576316572445,0.9225997045790257,,,0.9225997045790257
2022-12-08,68.29,68.4,66.6801,67.94,2771966,0.043945912722802793,1.007090103397342,,,1.007090103397342
2022-12-09,69.0,70.38,66.38,66.67,2289513,-0.01869296438033552,0.9695716395864116,,,0.9695716395864116
2022-12-12,65.5,65.78,63.75,65.39,1272271,-0.019199040047997662,0.9317577548005915,,,0.9317577548005915
2022-12-13,68.63,70.6,68.12,68.85,2379745,0.05291328949380625,1.0339734121122603,,,1.0339734121122603
2022-12-14,68.63,71.35,68.29,70.33,2678137,0.021496005809731322,1.0776957163958647,,,1.0776957163958647
2022-12-15,71.74,72.2,66.89,67.09,1695449,-0.04606853405374656,0.9819793205317584,,,0.9819793205317584
2022-12-16,66.75,67.82,65.52,66.47,1263969,-0.009241317633030377,0.9636632200886266,,,0.9636632200886266
2022-12-19,66.49,66.49,63.3,64.71,1277253,-0.026478110425756096,0.9116691285081242,,,0.9116691285081242
2022-12-20,61.01,63.38,60.61,61.01,2554018,-0.05717817957039095,0.802363367799114,,,0.802363367799114
2022-12-21,61.2,63.005,60.85,62.03,1497244,0.016718570726110604,0.8324963072378144,,,0.8324963072378144
2022-12-22,64.42,64.47,61.48,62.43,1715888,0.0064484926648396,0.844313146233383,,,0.844313146233383
2022-12-23,62.27,62.85,60.88,62.06,805443,-0.005926637834374415,0.8333825701624822,,,0.8333825701624822
2022-12-27,63.0,64.9,62.48,64.05,1610206,0.03206574282951968,0.8921713441654362,,,0.8921713441654362
2022-12-28,63.42,63.74,56.71,58.14,2958468,-0.09227166276346599,0.717577548005909,,,0.717577548005909
2022-12-29,58.0,60.88,57.58,58.91,1291397,0.013243894048847515,0.7403249630723785,,,0.7403249630723785
2022-12-30,44.3,49.0,39.72,40.65,26943671,-0.30996435240196907,0.20088626292466794,,,0.20088626292466794
2023-01-03,41.04,41.5599,37.71,37.84,10422343,-0.06912669126691251,0.11787296898079802,,,0.11787296898079802
2023-01-04,40.22,43.48,39.6,41.24,10808472,0.08985200845665964,0.218316100443132,,,0.218316100443132
