,date,open,high,low,close,volume,daily return,cumulative return
0,2022-10-14,76.05,76.14,72.78,73.02,13697586,,
1,2022-10-17,75.15,77.87,75.11,76.77,14487400,0.051355792933442945,0.051355792933442945
2,2022-10-18,78.01,78.64,75.06,76.34,14970556,-0.005601146281099312,0.045466995343741656
3,2022-10-19,73.28,74.33,70.52,71.27,23094473,-0.06641341367566156,-0.023966036702273152
4,2022-10-20,71.6,74.94,71.55,72.02,19173394,0.010523361863336689,-0.013694878115584452
5,2022-10-21,71.2,72.79,69.4652,72.18,19526824,0.0022216051096919376,-0.011503697617090691
6,2022-10-24,63.39,64.1,58.01,63.15,101023155,-0.1251039068994182,-0.1351684470008213
7,2022-10-25,65.08,66.1788,61.26,63.22,69302372,0.0011084718923197734,-0.13420980553273043
8,2022-10-26,63.36,69.8,62.92,68.51,53063309,0.08367605188231586,-0.06176390030128687
9,2022-10-27,65.44,67.8799,65.42,65.84,25812645,-0.03897241278645458,-0.09832922486989826
10,2022-10-28,63.2,64.15,61.82,63.74,28638002,-0.03189550425273391,-0.12708846891262626
11,2022-10-31,63.49,64.8499,63.22,63.58,20645269,-0.002510197678067261,-0.1292796494111199
12,2022-11-01,68.01,68.4512,65.64,65.86,27256999,0.035860333438188174,-0.09805532730758659
13,2022-11-02,66.48,67.67,64.33,64.7,28298088,-0.01761311873671423,-0.11394138592166492
14,2022-11-03,63.42,66.88,63.4,65.21,23360518,0.007882534775888628,-0.10695699808271675
15,2022-11-04,71.17,71.64,67.45,69.81,50595584,0.07054132801717539,-0.04396055875102667
16,2022-11-07,71.3,71.88,68.6722,69.71,26087638,-0.0014324595330182932,-0.04533004656258521
17,2022-11-08,67.62,68.92,66.27,68.13,23870184,-0.022665327786544287,-0.06696795398520916
18,2022-11-09,66.43,66.78,64.8,64.84,22099340,-0.0482900337589901,-0.11202410298548304
19,2022-11-10,68.03,69.99,68.0,69.77,28757183,0.07603331276989511,-0.04450835387565011
20,2022-11-11,72.32,72.7,69.31,70.77,38723358,0.014332807797047487,-0.030813475760065323
21,2022-11-14,73.16,74.0,71.32,71.33,30310714,0.007912957467853587,-0.023144344015337825
22,2022-11-15,78.93,80.37,77.81,79.3,53150492,0.11173419318659739,0.08600383456587268
23,2022-11-16,80.32,80.45,77.41,78.16,26637348,-0.014375788146279933,0.07039167351410613
24,2022-11-17,76.0,85.68,75.76,84.26,62050577,0.07804503582395106,0.1539304300191735
25,2022-11-18,82.15,82.52,79.86,80.48,29528331,-0.04486114407785424,0.102163790742263
26,2022-11-21,78.69,79.06,76.47,76.93,19005149,-0.04411033797216701,0.05354697343193693
27,2022-11-22,75.44,76.8,74.58,75.99,20694114,-0.012218900298973212,0.040673788003287026
28,2022-11-23,78.19,78.845,76.85,78.5,19032677,0.033030661929201344,0.07504793207340499
29,2022-11-25,75.5,76.05,74.92,75.5,13036881,-0.03821656050955413,0.03396329772665063
30,2022-11-28,74.74,77.417,74.68,75.88,19119393,0.005033112582781385,0.039167351410572815
31,2022-11-29,80.24,80.89,79.45,79.86,24178076,0.05245123879810243,0.0936729663106004
32,2022-11-30,82.74,89.625,82.25,87.56,60169613,0.09641873278236912,0.19912352780060316
33,2022-12-01,84.35,87.6,84.26,85.94,20243018,-0.01850159890360903,0.17693782525335577
34,2022-12-02,86.05,91.85,86.05,90.06,35042629,0.047940423551315,0.23336072308956513
35,2022-12-05,92.9,92.9,89.63,90.52,30929815,0.0051077059737951735,0.23966036702273397
36,2022-12-06,91.88,92.57,89.2,91.45,26675734,0.010273972602739878,0.2523966036702281
37,2022-12-07,87.06,89.2595,86.62,88.33,19507404,-0.03411700382722804,0.20966858394960353
38,2022-12-08,91.97,94.335,91.08,94.17,29241462,0.06611570247933884,0.2896466721446187
39,2022-12-09,93.27,93.75,91.225,91.34,15452118,-0.030052033556334234,0.2508901670775139
40,2022-12-12,90.09,90.889,87.75,89.41,15190207,-0.021129844536895148,0.2244590523144352
41,2022-12-13,93.45,94.98,90.3,91.41,21150557,0.022368862543339585,0.25184880854560454
42,2022-12-14,91.06,91.265,89.5,90.91,15575486,-0.005469861065528936,0.24500136948781215
43,2022-12-15,93.09,94.08,86.05,86.21,30419400,-0.05169948300517002,0.18063544234456352
44,2022-12-16,88.8,90.57,86.61,86.79,25084555,0.006727757800719214,0.1885784716516028
45,2022-12-19,89.75,89.78,86.5005,87.16,20737008,0.0042631639589814085,0.1936455765543692
46,2022-12-20,85.04,87.2,85.04,85.92,15315427,-0.014226709499770451,0.17666392769104422
