date,open,high,low,close,volume,daily return,cumulative return
2023-01-17,115.52,117.01,114.34,115.19,16945555,-0.015554226134518512,0.5994168286587067
2023-01-18,116.75,116.75,113.04,113.22,15347918,-0.017102179008594454,0.572063315745627
2023-01-19,114.02,117.0,113.97,116.58,18489927,0.029676735559088563,0.6187170230491539
2023-01-20,118.302,120.06,117.8,119.86,18342688,0.02813518613827415,0.6642599277978349
2023-01-23,120.0,120.3,118.1372,119.53,13590219,-0.0027532120807608473,0.6596778672590957
2023-01-24,115.0,120.0,115.0,119.44,7807114,-0.0007529490504476488,0.6584282143848941
2023-01-25,118.51,120.32,117.5,120.25,9704954,0.006781647689216408,0.6696750902527087
2023-01-26,121.0,121.3,118.762,120.57,11170977,0.002661122661122617,0.6741183004720921
2023-01-27,119.69,119.71,116.81,118.38,18027374,-0.018163722318984776,0.6437100805331863
2023-01-30,111.69,113.15,109.78,111.2,21918217,-0.06065213718533535,0.544015551235769
2023-01-31,109.42,112.08,108.81,110.2,15329975,-0.008992805755395739,0.5301305193001955
2023-02-01,111.86,113.95,110.15,112.82,16622999,0.023774954627949096,0.5665093029713979
2023-02-02,112.5,112.525,107.81,109.74,23396932,-0.027300124091473088,0.5237434046098317
2023-02-03,108.05,109.5299,105.81,106.33,15982156,-0.031073446327683607,0.4763954457095263
2023-02-06,103.82,106.28,103.22,105.45,15337475,-0.008276121508511203,0.46417661760622164
2023-02-07,106.84,107.35,103.72,105.5,16861658,0.00047415836889519447,0.46487086920300036
2023-02-08,107.1,107.14,103.55,105.11,14329488,-0.003696682464454981,0.45945570674812664
2023-02-09,108.5,109.81,107.75,108.46,16281295,0.031871372847493085,0.5059705637322978
2023-02-10,105.8,106.64,102.79,103.65,18776035,-0.04434814678222376,0.4391835601221896
2023-02-13,105.99,106.35,104.15,104.79,17577825,0.010998552821997132,0.4550124965287434
2023-02-14,103.55,104.48,101.85,104.22,12978395,-0.005439450329229989,0.4470980283254664
2023-02-15,102.39,103.44,102.0,103.08,18910236,-0.010938399539435761,0.43126909191891283
2023-02-16,102.71,104.52,102.03,103.11,21747094,0.00029103608847491635,0.43168564287697997
2023-02-17,101.0,101.09,99.25,100.01,18121644,-0.030064979148482163,0.3886420438767022
2023-02-21,96.5,97.625,94.7,95.1,27172733,-0.049095090490951065,0.3204665370730362
2023-02-22,95.575,95.89,93.5546,94.78,24484024,-0.0033648790746582113,0.31602332685365275
2023-02-23,100.1,100.47,92.13,94.16,40482949,-0.00654146444397552,0.30741460705359724
2023-02-24,90.07,91.68,88.03,89.0,36174519,-0.05480033984706878,0.2357678422660383
2023-02-27,90.85,91.24,88.895,89.25,25839998,0.002808988764045006,0.23923910024993167
2023-02-28,88.46,89.34,87.27,87.79,24597162,-0.016358543417366866,0.21896695362399443
2023-03-01,92.92,92.92,89.73,89.95,35434898,0.02460416903975382,0.24895862260483304
2023-03-02,88.96,90.919,87.97,89.75,25691768,-0.0022234574763757564,0.2461816162177184
2023-03-03,90.11,90.46,88.4,89.7,25834349,-0.0005571030640668662,0.24548736462093967
2023-03-06,89.585,91.3001,88.03,89.62,16983867,-0.0008918617614269708,0.24437656206609382
2023-03-07,89.52,90.05,88.2,88.73,14514657,-0.009930819013613035,0.23201888364343337
2023-03-08,87.39,87.77,86.45,86.95,14721537,-0.02006085878507835,0.20730352679811248
2023-03-09,85.12,85.69,82.875,83.37,24327736,-0.04117308798159858,0.15759511246875957
2023-03-10,82.64,84.52,82.33,82.96,18123069,-0.00491783615209318,0.15190224937517427
2023-03-13,83.01,83.755,81.97,82.9,17848336,-0.0007232401157182267,0.15106914745904
2023-03-14,82.86,83.91,82.1601,83.85,20126118,0.011459589867309772,0.1642599277978345
2023-03-15,81.55,82.54,80.15,81.51,21025307,-0.027906976744185963,0.1317689530685926
2023-03-16,81.46,82.48,80.66,82.22,22922965,0.00871058765795607,0.14162732574284975
2023-03-17,84.0,84.16,80.62,81.67,23711136,-0.006689369982972426,0.13399055817828454
2023-03-20,80.15,81.9,79.48,81.0,19536496,-0.008203746785845456,0.12468758678145031
2023-03-21,82.46,84.0875,82.0,83.7,16529397,0.03333333333333344,0.1621771730074988
2023-03-22,84.84,85.39,83.51,83.65,21204671,-0.0005973715651134137,0.1614829214107203
2023-03-23,87.68,88.38,85.26,86.52,26861427,0.03430962343096233,0.20133296306581605
2023-03-24,85.87,88.11,85.63,86.9,20349646,0.004392048081368616,0.2066092752013342
2023-03-27,87.13,88.22,85.5,86.12,18258302,-0.008975834292289986,0.19577895029158698
2023-03-28,95.35,99.51,92.06,98.4,118875179,0.14259173246632617,0.36628714246042926
2023-03-29,97.59,101.33,96.28,99.92,53695033,0.015447154471544655,0.3873923910025008
2023-03-30,101.34,105.05,100.5,103.38,57780699,0.03462770216172939,0.4354346014995849
2023-03-31,102.86,103.6,101.132,102.18,28382576,-0.01160766105629707,0.4187725631768968
2023-04-03,100.89,101.75,97.61,98.39,26888141,-0.03709140732041505,0.36614829214107325
2023-04-04,98.94,101.47,97.26,100.72,26868408,0.023681268421587465,0.39850041655095936
2023-04-05,99.24,100.45,97.66,98.55,20117745,-0.02154487688641782,0.36836989725076497
2023-04-06,98.53,103.24,98.27,102.74,26849216,0.04251648909183148,0.4265481810608176
2023-04-10,100.62,102.83,100.59,101.54,16308327,-0.011679968853416267,0.4098861427381295
2023-04-11,102.46,102.54,99.2,99.76,19017682,-0.017530037423675426,0.3851707858928086
2023-04-12,97.82,98.89,93.58,93.84,35515995,-0.05934242181234961,0.3029713968342138
2023-04-13,95.875,97.19,95.095,96.17,24231741,0.024829497016197744,0.3353235212440999
2023-04-14,95.63,96.12,93.84,94.55,14098698,-0.01684517001143815,0.31282976950847075
2023-04-17,96.74,97.23,95.49,96.42,15714118,0.019777895293495495,0.33879477922799306
