,date,open,high,low,close,volume,daily return,cumulative return
212,2023-01-23,171.1,175.2,169.5,174.9,49338824,0.04045211183819153,2.975000000000004
213,2023-01-30,172.0,185.0,169.0,172.8,179214804,-0.012006861063464824,2.9272727272727312
214,2023-02-06,167.8,170.0,145.0,148.1,260388812,-0.14293981481481488,2.365909090909094
215,2023-02-13,145.0,151.7,143.3,144.2,156188046,-0.026333558406482105,2.27727272727273
216,2023-02-20,144.7,147.6,133.8,134.4,137645191,-0.06796116504854355,2.0545454545454573
217,2023-02-27,132.3,146.0,132.1,142.3,134934163,0.05877976190476186,2.234090909090912
218,2023-03-06,141.0,146.5,122.1,127.4,190725961,-0.10470836261419536,1.8954545454545482
219,2023-03-13,129.1,131.4,124.2,130.4,135883541,0.023547880690737877,1.9636363636363665
220,2023-03-20,129.2,143.7,125.6,140.2,165837422,0.07515337423312873,2.186363636363639
221,2023-03-27,138.0,148.0,128.0,143.5,304347144,0.023537803138373725,2.2613636363636394
222,2023-04-03,140.6,142.5,129.2,133.8,101947978,-0.06759581881533094,2.040909090909094
223,2023-04-10,134.2,137.6,126.5,129.5,98530267,-0.032137518684604016,1.943181818181821
224,2023-04-17,128.5,142.2,128.0,137.7,128297313,0.06332046332046315,2.129545454545457
225,2023-04-24,137.7,141.0,129.5,133.0,98471056,-0.03413217138707325,2.0227272727272756
226,2023-05-01,135.9,137.4,128.9,135.6,53651590,0.019548872180451093,2.0818181818181847
227,2023-05-08,135.7,137.7,126.2,131.8,108437113,-0.028023598820058893,1.9954545454545487
228,2023-05-15,131.8,139.8,127.6,128.6,111633978,-0.024279210925645,1.9227272727272755
229,2023-05-22,129.7,135.7,123.3,126.0,93295586,-0.02021772939346811,1.8636363636363664
230,2023-05-29,126.0,126.0,109.2,121.6,335616220,-0.03492063492063502,1.763636363636366
231,2023-06-05,120.1,128.0,118.7,127.1,122024547,0.04523026315789469,1.888636363636366
232,2023-06-12,128.6,139.8,125.2,138.0,184120230,0.08575924468922103,2.1363636363636385
233,2023-06-19,136.7,137.5,122.6,124.7,86613186,-0.09637681159420286,1.8340909090909112
234,2023-06-26,124.5,128.1,121.6,122.3,91937393,-0.019246190858059342,1.7795454545454565
235,2023-07-03,123.9,128.8,117.3,119.1,84663194,-0.026165167620605057,1.7068181818181838
236,2023-07-10,122.7,137.4,120.6,132.5,124372514,0.11251049538203195,2.0113636363636385
237,2023-07-17,131.2,132.0,125.2,128.2,68470136,-0.03245283018867928,1.9136363636363654
238,2023-07-24,125.6,143.0,123.7,142.4,140752138,0.1107644305772233,2.236363636363639
239,2023-07-31,149.3,150.0,138.8,144.0,134343647,0.011235955056179803,2.2727272727272756
240,2023-08-07,144.8,146.2,136.9,137.2,72351078,-0.047222222222222276,2.118181818181821
241,2023-08-14,133.0,135.9,129.1,129.9,72154173,-0.05320699708454801,1.9522727272727303
242,2023-08-21,128.2,140.4,125.6,132.2,146733625,0.01770592763664336,2.004545454545457
243,2023-08-28,138.0,140.0,128.3,128.5,111844299,-0.027987897125567263,1.920454545454548
244,2023-09-04,131.9,134.9,124.2,125.0,107061416,-0.027237354085603127,1.8409090909090935
245,2023-09-11,122.4,127.1,121.6,124.3,89873678,-0.005600000000000049,1.8250000000000024
246,2023-09-18,122.2,123.6,114.8,120.8,102861770,-0.028157683024939706,1.7454545454545478
247,2023-09-25,119.9,120.0,110.2,114.6,134462289,-0.05132450331125826,1.6045454545454567
248,2023-10-02,111.5,111.9,105.5,108.3,79464517,-0.054973821989528826,1.4613636363636382
249,2023-10-09,108.8,120.0,106.0,114.6,134742972,0.05817174515235446,1.6045454545454563
250,2023-10-16,113.5,114.7,112.5,113.7,17292685,-0.007853403141361182,1.5840909090909112
